chromosome	Start	End	strand	Blood	GENE ID
18	158383	214629	+	130.6038816	USP14
18	112256	112339	-	0	MIR8078
18	109065	122219	+	0.853830362	ROCK1P1
18	80140	88570	-	1.285658641	IL9RP4
18	47390	49557	-	13.60269162	TUBB8P12
18	14195	16898	-	0	AP005530.1
19	58573503	58599801	+	863.2680221	CENPBD1P1
19	58561931	58573575	-	439.6942064	MZF1
19	58559129	58574797	+	28.23220177	MZF1-AS1
19	58555712	58558960	-	1545.163028	UBE2M
19	58551566	58555124	-	5105.705544	CHMP2A
19	58550285	58550376	+	0	MIR6807
19	58544091	58550722	+	2516.725215	TRIM28
19	58543299	58543578	-	0	RN7SL525P
19	58513530	58538911	-	116.1795203	ZBTB45
19	58490797	58491075	+	0	RN7SL693P
19	58483749	58483843	-	0	RNU6-1337P
19	58479512	58512413	-	21.726044	SLC27A5
19	58474017	58481230	+	96.31533089	ZNF446
19	58467045	58475436	+	255.3727197	ZNF324
19	58451604	58457833	+	38.98429055	ZNF324B
19	58432814	58440222	-	10.65059709	ZNF132
19	58401504	58418327	+	13.34558885	ZNF584
19	58396090	58397079	+	0	RNF225
19	58386770	58386858	-	0	MIR4754
19	58386400	58394806	+	1733.00249	RPS5
19	58367618	58381060	-	3.753185865	ZNF837
19	58363438	58363562	+	0	RNA5SP473
19	58354357	58362848	-	2.73009345	ZNF497
19	58347751	58355183	+	9.855687925	A1BG-AS1
19	58345178	58353499	-	1.015881929	A1BG
19	58334688	58334751	+	0	MIR6806
19	58327019	58342332	+	47.94340376	ZSCAN22
19	58319277	58320489	+	26.51799025	AC010642.1
19	58310449	58326933	-	0.85710576	AC010642.2
19	58305319	58315663	+	618.9963034	ERVK3-1
19	58278951	58302805	+	270.107524	ZNF8
19	58228594	58277495	+	116.2369672	ZNF544
19	58216180	58216561	+	6.402119527	RPS15AP36
19	58183029	58213562	+	2002.536464	ZNF274
19	58126252	58155110	-	180.6900977	ZNF329
19	58083838	58118427	-	417.7065837	ZSCAN18
19	58069970	58070288	+	0.587329049	RN7SL526P
19	58059239	58086310	+	22.24544499	ZNF135
19	58049046	58049346	-	0	HNRNPDLP4
19	58044592	58046769	+	0	LETM1P2
19	58034032	58054631	+	0	ZSCAN1
19	58012589	58025926	-	0	VN2R19P
19	57977053	58003349	-	130.0311453	ZNF606
19	57958437	57974534	-	14.46592052	C19orf18
19	57940833	57947675	-	39.07428334	ZNF256
19	57921884	57935393	-	59.04203551	ZNF418
19	57900296	57916610	-	455.4676539	ZNF417
19	57849857	57865112	+	869.8293221	ZNF587
19	57848731	57889074	-	404.7567444	ZNF814
19	57819741	57846238	+	372.639155	ZNF587B
19	57803841	57814913	-	814.1215204	ZNF552
19	57769655	57819939	+	1376.410669	ZNF586
19	57746796	57758159	+	998.2370946	ZNF776
19	57719751	57727624	-	287.576937	ZNF671
19	57697367	57709194	-	97.26392397	ZNF154
19	57681969	57717301	+	66.43284032	ZNF551
19	57668935	57679152	+	0	ZSCAN4
19	57630395	57642779	+	744.5417186	ZNF211
19	57614233	57624723	+	304.5662821	ZNF134
19	57599885	57612722	+	44.73026814	ZNF530
19	57578456	57593777	+	47.84596973	ZIK1
19	57571566	57578927	-	20.95978635	ZNF416
19	57535257	57559863	-	111.255754	ZNF550
19	57527325	57557542	+	71.55746678	ZNF549
19	57499915	57518404	+	88.50318387	ZNF773
19	57487711	57496097	+	121.6131707	ZNF419
19	57466663	57477570	-	29.43815787	ZNF772
19	57459912	57460120	+	0	VN1R107P
19	57454790	57457142	-	2.845029081	VN1R1
19	57435329	57445485	+	16.38575614	ZNF749
19	57411163	57421939	+	42.76766725	ZNF17
19	57389850	57402992	+	164.0256715	ZNF548
19	57363511	57365353	+	36.71531803	TRAPPC2B
19	57363477	57379565	+	13.02476111	ZNF547
19	57351307	57359898	+	117.6237256	ZNF304
19	57320509	57330776	+	32.88016512	ZNF543
19	57280051	57293569	+	108.7134842	ZNF460
19	57240685	57255135	+	116.885938	ZNF805
19	57230802	57235548	+	17.5346387	AURKC
19	57191500	57222846	+	622.8066897	ZNF264
19	57154021	57167443	-	0	DUXA
19	57134096	57145202	-	0	ZIM3
19	57119138	57131926	+	0	USP29
19	57065334	57066139	+	0	RPL7AP69
19	56840902	56848556	+	0	MIMT1
19	56810077	56840728	-	0	PEG3
19	56774547	56840729	-	0	ZIM2
19	56765344	56799646	+	0	ZIM2-AS1
19	56690686	56761215	+	0	OR5AH1P
19	56661981	56671783	-	3.148820134	ZNF835
19	56643145	56655766	+	2.757586505	SMIM17
19	56595264	56626481	+	87.9995228	ZNF71
19	56589495	56590281	-	0	SIGLEC31P
19	56567511	56588911	+	23.75904838	ZNF470
19	56545566	56567411	-	0.42855288	AC005498.3
19	56538948	56556810	+	82.25070954	ZFP28
19	56507843	56530221	+	7.255949888	ZNF471
19	56477250	56500666	+	11.84688664	ZNF667-AS1
19	56439325	56478065	-	4.910807279	ZNF667
19	56397966	56436035	+	38.06587217	ZNF583
19	56393656	56399172	+	11.20844755	ZNF582-AS1
19	56386226	56386690	+	0.99559936	SLC25A36P1
19	56375846	56393545	-	52.07078657	ZNF582
19	56368099	56379828	+	26.04952223	ZNF542P
19	56317177	56318008	-	0	VN2R17P
19	56219670	56368383	-	16.00834282	ZSCAN5A
19	56189570	56197920	-	0	ZSCAN5B
19	56176020	56185775	+	0	GALP
19	56132599	56160893	+	192.5245316	ZNF444
19	56087366	56121280	-	730.666509	ZNF787
19	55999726	56061813	+	0	NLRP5
19	55947832	55988629	+	0	NLRP8
19	55891699	55932336	-	0	NLRP13
19	55836578	55881854	+	0.587329049	NLRP4
19	55785397	55836800	-	0	NLRP11
19	55777553	55778900	+	0	RFPL4AP1
19	55769141	55773179	+	0	RFPL4AL1
19	55759014	55763175	+	0	RFPL4A
19	55737285	55737600	+	0	RN7SKP109
19	55708432	55738402	-	0.853830362	NLRP9
19	55675226	55709858	+	1867.380327	EPN1
19	55654146	55674715	+	5087.126749	U2AF2
19	55641062	55653161	+	23.95310571	CCDC106
19	55635459	55645622	+	226.9256453	ZNF581
19	55635016	55643469	+	308.4358893	ZNF580
19	55620742	55624601	-	164.7377978	ZNF784
19	55605405	55617269	+	732.8091259	ZNF865
19	55600022	55603138	+	228.8139597	ZNF524
19	55591371	55601970	-	101.2858655	FIZ1
19	55576770	55580845	-	25.88882602	ZNF579
19	55540656	55545543	-	0	SBK3
19	55529733	55537089	-	0	SBK2
19	55488404	55519098	+	6.543888525	SSC5D
19	55485004	55487568	+	26.60407747	NAT14
19	55476332	55484487	+	130.3171272	ZNF628
19	55452985	55462343	-	32.29413563	ISOC2
19	55428740	55442863	-	0	SHISA7
19	55399745	55407777	-	188.2261737	UBE2S
19	55388181	55388242	+	0	MIR6805
19	55385345	55403250	+	5125.756431	RPL28
19	55379245	55384598	-	5.818964063	TMEM238
19	55376836	55378244	+	0	TMEM190
19	55364389	55370463	-	1.707660723	IL11
19	55354908	55363260	-	0	FAM71E2
19	55349306	55354814	-	3.421872244	COX6B2
19	55312801	55334048	-	24.79070664	TMEM150B
19	55282072	55312533	+	13.68748898	BRSK1
19	55262231	55280381	-	55.0305589	HSPBP1
19	55245186	55245250	-	0	MIR6803
19	55239912	55239976	-	0	MIR6802
19	55230885	55230952	-	1.015881929	MIR6804
19	55229780	55258995	-	6181.944115	PPP6R1
19	55226639	55229264	-	151.4096583	TMEM86B
19	55181248	55209506	-	0.42855288	PTPRH
19	55171199	55180441	-	0	SYT5
19	55158661	55166722	-	0	DNAAF3
19	55151767	55157773	-	1.872987689	TNNI3
19	55132794	55149354	-	43.95778995	TNNT1
19	55123225	55123292	-	0	MIR7975
19	55090913	55117559	-	4843.92822	PPP1R12C
19	55072020	55087923	+	12.54038296	EPS8L1
19	54647944	54648853	+	0	VN1R105P
19	54645309	54645383	+	0	MIR8061
19	54643889	54670359	+	58.95032434	LILRB4
19	54593582	54602090	+	9121.918337	LILRA1
19	54532692	54545771	+	5.923443322	KIR3DX1
19	54497879	54510687	+	20.00008624	LAIR2
19	54461796	54463711	-	8.251549248	LENG9
19	54448887	54462037	+	12568.83927	LENG8
19	54444813	54449045	-	53.47641426	LENG8-AS1
19	54415219	54436900	+	3.317422498	TTYH1
19	54351384	54370558	-	716.7708187	LAIR1
19	54333185	54339150	-	13.8882382	LILRA4
19	54320204	54321212	-	0	VN1R104P
19	54307070	54313139	-	3233.202301	LILRA5
19	54282109	54282180	+	0	MIR4752
19	54263951	54264053	-	0	RNU6-1307P
19	54216278	54223506	-	8049.591774	LILRB3
19	54200742	54249003	+	13071.29007	RPS9
19	54102728	54109257	+	390.7968008	NDUFA3
19	54031412	54031504	+	7.69757485	AC012314.20
19	53992288	54012669	+	109.5384442	CACNG6
19	53982307	53982397	+	0	MIR935
19	53963040	53990215	+	127.0435748	CACNG8
19	53909335	53943941	+	0	CACNG7
19	53879190	53907652	+	7.327312993	PRKCG
19	53866223	53876437	+	10634.56134	MYADM
19	53793603	53824394	-	6588.196089	NLRP12
19	53788705	53788773	+	8.174831055	MIR373
19	53787890	53787956	+	0	MIR372
19	53787675	53787741	+	0	MIR371A
19	53787597	53788169	-	13.34558885	AC008753.3
19	53772506	53773280	-	17.34823935	SEPT7P8
19	53767971	53768553	-	2.88231882	HMGN1P32
19	53766534	53766632	-	0	RNU6-165P
19	53761133	53761222	+	0	MIR516A2
19	53760087	53760188	-	0	RNU6-1041P
19	53758232	53758318	+	0	MIR1283-2
19	53756741	53756830	+	0	MIR516A1
19	53754018	53754102	+	0	MIR527
19	53752397	53752481	+	0	MIR519A1
19	53751211	53751297	+	0	MIR522
19	53749851	53749951	-	0	RNU6-751P
19	53748636	53748722	+	0	MIR521-1
19	53745004	53745105	-	0	RNU6-982P
19	53742512	53742599	+	0	MIR520H
19	53741313	53741407	+	0	MIR517C
19	53739333	53739419	+	0	MIR518A2
19	53736845	53736934	+	0	MIR516B1
19	53732981	53733083	-	0	RNU6-980P
19	53731006	53731090	+	0	MIR518A1
19	53729838	53729925	+	0	MIR518E
19	53726922	53726986	+	0	MIR526A2
19	53725442	53725526	+	0	MIR516B2
19	53722166	53722255	+	0	MIR520G
19	53721076	53721142	+	0	MIR517B
19	53720096	53720182	+	0	MIR520D
19	53719064	53719165	-	0	RNU6-803P
19	53716594	53716680	+	0	MIR521-2
19	53713347	53713434	+	0	MIR519D
19	53712268	53712354	+	0	MIR517A
19	53711002	53711088	+	0	MIR524
19	53708735	53708835	+	0	MIR518C
19	53707453	53707539	+	0	MIR520C
19	53706252	53706336	+	0	MIR526A1
19	53702737	53702819	+	0	MIR518B
19	53701227	53701287	+	0	MIR520B
19	53700015	53700101	+	0	MIR518F
19	53697533	53697617	+	0	MIR525
19	53695213	53695293	+	0	MIR519B
19	53694393	53694475	+	0	MIR526B
19	53690881	53690965	+	0	MIR520A
19	53688481	53688567	+	0	MIR1283-1
19	53686469	53686555	+	0	MIR519C
19	53685009	53685091	+	0	MIR515-2
19	53682159	53682245	+	0	MIR520F
19	53679940	53680023	+	0	MIR519E
19	53679003	53679085	+	0	MIR515-1
19	53675711	53675797	+	0	MIR520E
19	53674197	53674320	+	0	MIR498
19	53671968	53672040	+	0	MIR1323
19	53669157	53669254	+	0	MIR512-2
19	53666679	53666762	+	0	MIR512-1
19	53653685	53653791	+	0	RNU6-698P
19	53632056	53637009	+	0	DPRX
19	53629713	53630041	+	0	RN7SL317P
19	53519527	53580269	+	185.7025198	ZNF331
19	53479350	53480091	+	10.54918424	TPM3P6
19	53467735	53496255	+	38.07569836	ZNF813
19	53431993	53458261	+	137.1445538	ZNF761
19	53431984	53444670	+	78.62724289	TPM3P9
19	53413190	53413345	+	0	RPL39P36
19	53389793	53430413	+	96.45832724	ZNF765
19	53365693	53392217	+	53.94847179	ZNF525
19	53333746	53356906	+	249.9349976	ZNF845
19	53315137	53316043	+	0	VN1R6P
19	53299051	53308644	-	0	FAM90A28P
19	53289601	53291626	-	0	BIRC8
19	53281559	53284944	+	0	FAM90A27P
19	53266676	53267723	-	0	VN1R4
19	53258292	53261837	+	0	VN1R2
19	53235381	53254898	-	28.0342882	ZNF677
19	53223973	53224879	-	3.206421955	NDUFV2P1
19	53159213	53193386	-	10.26395824	ZNF665
19	53124072	53159075	-	69.63497387	ZNF347
19	53107879	53133077	-	21.48431167	ZNF415
19	53066606	53103436	-	1247.893444	ZNF160
19	53044738	53051076	+	0	ERVV-2
19	53013921	53016122	+	0	ERVV-1
19	52968251	53037898	-	7.914642042	ZNF702P
19	52949379	52962911	-	54.66470673	ZNF816
19	52928475	52962823	-	25.86403075	ZNF816-ZNF321P
19	52927135	52942601	-	0	ZNF321P
19	52904417	52923481	-	7.260123473	ZNF888
19	52863790	52897693	-	104.2769094	ZNF320
19	52838008	52890375	-	203.1472986	ZNF468
19	52797409	52857600	-	85.96225739	ZNF28
19	52749942	52786807	-	201.6071379	ZNF600
19	52702813	52735073	-	402.4791528	ZNF611
19	52594060	52690496	-	981.4941464	ZNF83
19	52588505	52597345	+	141.6139072	ZNF137P
19	52564076	52564231	+	0	RPL39P34
19	52555457	52587174	+	536.1762511	ZNF701
19	52527652	52564464	+	462.1386253	ZNF808
19	52453576	52512154	+	10.14244229	ZNF578
19	52429187	52452315	+	0	ZNF534
19	52425863	52426202	-	0	DPPA5P1
19	52397849	52418412	+	120.2628648	ZNF528
19	52388842	52397766	-	31.39678854	ZNF528-AS1
19	52369917	52385795	+	43.24572859	ZNF880
19	52336245	52367778	+	2.703260083	ZNF610
19	52297177	52325922	+	88.91761201	ZNF480
19	52281797	52281893	+	0	MIR643
19	52269571	52296046	+	374.7572433	ZNF766
19	52222020	52222098	+	0	MIR6801
19	52190039	52229533	+	1584.245248	PPP2R1A
19	52153864	52171643	-	100.8648043	ZNF836
19	52143043	52143336	+	1.582928408	RPL37P23
19	52113091	52139922	-	117.9533043	ZNF616
19	52064466	52095765	-	327.976196	ZNF841
19	52031379	52095738	-	136.7941817	ZNF432
19	52012765	52030240	-	56.34794082	ZNF614
19	51991332	52008230	-	192.8198261	ZNF615
19	51964343	51986856	-	690.8489674	ZNF350
19	51949134	51981367	+	10.26395824	ZNF350-AS1
19	51927147	51948759	+	107.6215347	ZNF613
19	51889224	51905040	-	60.73004384	ZNF649
19	51888025	51900463	+	2.84830448	ZNF649-AS1
19	51804816	51890950	-	97.25331525	ZNF577
19	51795163	51826189	+	1.42415224	FPR3
19	51752026	51770526	+	15301.53574	FPR2
19	51745172	51804110	-	62740.32945	FPR1
19	51713112	51723994	-	33.03248872	HAS1
19	51693254	51693339	+	0	MIR125A
19	51692786	51692864	+	0	MIRLET7E
19	51692612	51692681	+	0	MIR99B
19	51685363	51693456	-	0	SPACA6P-AS
19	51648862	51649610	+	0.42855288	RPL7P51
19	51642553	51646801	-	2294.709385	SIGLEC14
19	51621136	51621701	+	22.57140352	RPL9P33
19	51611927	51645545	-	1592.303301	SIGLEC5
19	51571298	51592508	+	68.7277993	ZNF175
19	51563797	51564910	-	0	SIGLEC29P
19	51519525	51531856	-	1.42415224	SIGLEC6
19	51508573	51509311	+	0	SIGLEC27P
19	51491357	51501789	-	5.507962524	SIGLEC12
19	51478622	51490952	+	0	CEACAM18
19	51450847	51458456	-	674.1912344	SIGLEC8
19	51410021	51417803	-	8051.871452	SIGLEC10
19	51396755	51403526	-	0	NIFKP6
19	51388289	51390574	-	4.710806284	C19orf84
19	51379909	51387960	-	5.744384585	LIM2
19	51371606	51372715	-	968.9079432	NKG7
19	51367098	51369003	-	32.71944262	CLDND2
19	51345169	51366418	-	113.6212751	ETFB
19	51331536	51342124	-	10.95270013	VSIG10L
19	51311848	51330354	+	0	IGLON5
19	51246348	51269330	+	0.85710576	SIGLECL1
19	51225064	51243860	+	646.627553	CD33
19	51211080	51212088	+	96.64005001	SIGLEC22P
19	51206929	51207009	-	0	MIR8074
19	51198855	51201449	+	0	SIGLEC21P
19	51184905	51190809	+	1.282383242	SIGLEC20P
19	51167328	51173524	+	133.1621563	SIGLEC17P
19	51142299	51153526	+	1121.224748	SIGLEC7
19	51124908	51136651	+	3955.24706	SIGLEC9
19	51119987	51122965	+	6.418467007	SIGLEC18P
19	51097606	51108370	-	37.36662262	CTU1
19	51077495	51084245	-	7.380950213	KLK14
19	51056206	51065114	-	0	KLK13
19	51029092	51035230	-	0	KLK12
19	51022216	51028039	-	0	KLK11
19	51012739	51020175	-	0	KLK10
19	51003111	51009634	-	0	KLK9
19	50996007	51002711	-	0	KLK8
19	50976482	50984099	-	0	KLK7
19	50958631	50969673	-	0	KLK6
19	50943303	50953093	-	0	KLK5
19	50906352	50910738	-	0	KLK4
19	50882096	50896398	-	0	KLKP1
19	50861568	50880567	+	0	KLK2
19	50854915	50860764	+	0	KLK3
19	50825289	50837213	-	0	KLK15
19	50819148	50823787	-	0	KLK1
19	50802328	50802418	-	0	SNORD88C
19	50799442	50799532	-	0	SNORD88A
19	50799032	50799122	-	0	SNORD88B
19	50797704	50804929	-	35.49598263	C19orf48
19	50770464	50771732	+	0	GPR32
19	50758382	50759192	+	0	GPR32P1
19	50723329	50725718	+	15.64057862	CLEC11A
19	50661827	50719450	-	5.888739779	SHANK1
19	50649445	50659310	+	0	C19orf81
19	50621307	50639827	-	0	SYT3
19	50516892	50568045	-	0.42855288	LRRC4B
19	50511600	50514690	-	4.910807279	ASPDH
19	50505998	50511353	-	103.0851629	JOSD2
19	50476400	50490870	+	371.5136925	EMC10
19	50466785	50476753	-	0	FAM71E1
19	50432903	50466321	+	0.85710576	MYBPC2
19	50418938	50431313	+	17.99954154	SPIB
19	50384204	50418016	+	176.5276915	POLD1
19	50358477	50365830	-	31.58529064	NAPSA
19	50333796	50344767	-	111.5999766	NAPSB
19	50329653	50382982	+	2648.724794	NR1H2
19	50311937	50333515	-	27.44695915	KCNC3
19	50188186	50310544	+	0.587329049	MYH14
19	50152548	50163195	-	0	IZUMO2
19	50025714	50053414	+	182.6812965	ZNF473
19	49976467	50025946	-	2206.305082	VRK3
19	49969673	49975814	+	22.57987436	SIGLEC16
19	49948985	49961172	-	1.710936122	SIGLEC11
19	49933064	49933137	+	0	MIR4751
19	49928702	49933935	+	51.72806149	ATF5
19	49906825	49929763	-	540.2501895	NUP62
19	49889654	49929539	-	5.777739236	IL4I1
19	49888175	49888230	+	0	MIR4750
19	49877425	49888749	+	2104.683459	TBC1D17
19	49869033	49878459	-	542.1793119	AKT1S1
19	49859882	49878351	-	2420.463651	PNKP
19	49856970	49859289	-	355.8190316	PTOV1-AS2
19	49854591	49854651	+	0	MIR4749
19	49850735	49860744	+	2969.932378	PTOV1
19	49838639	49851676	-	1087.945748	PTOV1-AS1
19	49832018	49832099	+	0	MIR6800
19	49818279	49840383	+	8034.60529	MED25
19	49806869	49817376	-	748.346218	FUZ
19	49791866	49791934	+	0	MIR6799
19	49766968	49807113	+	4785.795391	AP2A1
19	49764524	49764630	-	0	RNU6-841P
19	49739753	49763330	-	3.365198123	TSKS
19	49690898	49713731	+	2.88231882	CPT1C
19	49688664	49690575	+	26.31602354	ADM5
19	49682117	49682195	+	0	MIR5088
19	49675786	49689029	+	495.1506348	PRMT1
19	49665142	49673916	+	164.929972	BCL2L12
19	49659569	49665875	-	2533.189959	IRF3
19	49642125	49658642	+	1521.858234	SCAF1
19	49635292	49640201	-	51.99039161	RRAS
19	49591643	49626439	+	729.7224446	PRR12
19	49580646	49591015	+	2.703260083	PRRG2
19	49555711	49590262	-	2062.468432	NOSIP
19	49527618	49546962	+	3238.992246	RCN3
19	49506816	49526333	+	20318.69666	FCGRT
19	49502432	49502639	-	0	COX6CP7
19	49500785	49500868	-	0.42855288	MIR150
19	49497720	49497806	+	0	SNORD35B
19	49496365	49499689	+	8922.21006	RPS11
19	49491175	49491260	+	0	SNORD35A
19	49490904	49490974	+	0	SNORD34
19	49490615	49490699	+	0	SNORD33
19	49489965	49490048	+	0	SNORD32A
19	49487554	49492308	+	9620.646614	RPL13A
19	49474207	49486231	+	34.16347606	FLT3LG
19	49453169	49471048	+	297.1878928	ALDH16A1
19	49446298	49453497	-	415.123629	PIH1D1
19	49429401	49442360	-	1.282383242	SLC17A7
19	49423749	49428818	+	0	GFY
19	49422414	49423441	-	0	PTH2
19	49388218	49417994	+	0	CCDC155
19	49361783	49375116	+	0.853830362	DKKL1
19	49340595	49362457	-	28.647535	TEAD2
19	49335171	49343335	+	11567.65343	CD37
19	49308797	49308868	-	1.85270512	MIR4324
19	49289638	49325225	-	117.7964262	SLC6A16
19	49275119	49275420	+	0	SUMO1P4
19	49255472	49256102	-	0	SLC6A21P
19	49157741	49211836	+	4.133963121	TRPM4
19	49151198	49155424	-	0	HRC
19	49119389	49151026	+	11.7957766	PPFIA3
19	49118397	49119140	-	0.853830362	C19orf73
19	49114324	49118460	+	22.62168003	LIN7B
19	49085419	49108605	+	13141.023	SNRNP70
19	49081332	49081630	+	0	RN7SL708P
19	49067418	49072941	-	0	KCNA7
19	49061066	49065054	-	0	NTF4
19	49054275	49058860	-	0	CGB7
19	49047638	49049106	-	0	CGB8
19	49043884	49045311	+	0	CGB5
19	49038479	49039038	-	0	NTF6B
19	49035610	49036895	-	0	CGB1
19	49031912	49033238	+	0	CGB2
19	49029726	49030341	+	0	NTF6G
19	49025461	49026020	-	0	NTF6A
19	49015980	49017091	-	0	LHB
19	49009906	49009972	+	0	MIR6798
19	48993448	49015995	+	182.4501776	RUVBL2
19	48968125	48993310	-	472.7821533	GYS1
19	48965301	48966878	+	100634.3594	FTL
19	48954815	48961798	+	1373.153198	BAX
19	48933682	48944969	+	12.70393338	DHDH
19	48910930	48918891	-	0	NUCB1-AS1
19	48900050	48923372	+	3474.755165	NUCB1
19	48880965	48898733	-	11.6668707	TULP2
19	48872392	48876057	+	12281.01996	PPP1R15A
19	48837097	48868632	-	12.54038296	PLEKHA4
19	48813017	48836678	-	1.015881929	HSD17B14
19	48795062	48811029	-	61.11026415	BCAT2
19	48793152	48793258	-	0	RNU6-317P
19	48755559	48758333	+	0	FGF21
19	48748011	48755390	-	0	FUT1
19	48740852	48746909	-	0	IZUMO1
19	48720587	48740721	-	0	RASIP1
19	48712742	48719721	-	5.515173011	MAMSTR
19	48695971	48705950	+	7.11418089	FUT2
19	48661407	48673081	-	10.99627266	NTN5
19	48638071	48682245	+	3.317422498	SEC1P
19	48637942	48646312	-	34.85562671	CA11
19	48630030	48637438	-	133.3039253	DBP
19	48619291	48630717	+	104.7732303	SPHK2
19	48615328	48619536	-	3208.157266	RPL18
19	48606743	48607714	+	0	SPACA4
19	48600810	48614854	-	0.853830362	FAM83E
19	48552075	48599425	+	3.850425125	SULT2B1
19	48485271	48513935	-	73.87941488	LMTK3
19	48469032	48482314	+	2057.844739	CYTH2
19	48455509	48466980	+	2.301540569	KCNJ14
19	48445773	48457022	+	61.60147318	GRWD1
19	48394875	48444931	+	2.993319364	GRIN2D
19	48382570	48391553	-	420.7310392	KDELR1
19	48364395	48376376	+	0	SYNGR4
19	48332356	48364237	-	101.6365978	TMEM143
19	48321509	48330553	+	2581.03877	EMP3
19	48296457	48321894	-	56.62669275	CCDC114
19	48270102	48287608	+	2.709810881	ZNF114
19	48255675	48258199	+	1145.119132	CARD8-AS1
19	48180770	48255946	-	14418.89323	CARD8
19	48115445	48170603	-	386.8334434	LIG1
19	48061371	48064945	+	0	PLA2G4C-AS1
19	48047843	48110817	-	5.777739236	PLA2G4C
19	48029953	48044053	-	2.170257457	CABP5
19	47994651	48025153	+	0	ELSPBP1
19	47968046	47992170	-	0	BSPH1
19	47870466	47886397	-	0	SULT2A1
19	47863483	47865341	-	0	LINC01595
19	47860113	47861512	+	0	TPRX2P
19	47819779	47843330	+	0	CRX
19	47801243	47819051	-	0	TPRX1
19	47794467	47794890	-	0	RPL23AP80
19	47755853	47755962	+	0	SNORD23
19	47713343	47743134	+	0.99559936	EHD2
19	47581023	47581321	+	0	RN7SL322P
19	47520685	47555856	-	2.73009345	ZNF541
19	47487637	47515240	-	1871.800027	NAPA
19	47484282	47501597	+	36.30197272	NAPA-AS1
19	47475144	47484268	-	193.2316667	KPTN
19	47428017	47472168	-	2.709810881	SLC8A2
19	47403124	47419523	-	0	MEIS3
19	47349281	47382704	+	9455.273158	DHX34
19	47332147	47347327	+	7401.919749	C5AR2
19	47290023	47322066	+	48102.19666	C5AR1
19	47274453	47275707	+	348.1411092	INAFM1
19	47255980	47273701	+	1534.092181	CCDC9
19	47226944	47227019	-	0	MIR3191
19	47220822	47232766	-	994.9286142	BBC3
19	47113274	47210636	+	376.72302	SAE1
19	47064187	47113752	-	2254.219538	ZC3H4
19	47045907	47048630	-	25.19569187	TMEM160
19	47019820	47045775	+	1.85270512	NPAS1
19	46918676	47005077	+	834.8577607	ARHGAP35
19	46838136	46850992	-	405.8221519	AP2S1
19	46809585	46810183	+	0	HNRNPMP2
19	46774883	46788594	-	64.55461993	SLC1A5
19	46746046	46776988	+	324.8004351	FKRP
19	46719507	46746994	-	5906.649262	STRN4
19	46709293	46709345	-	26.95248357	MIR320E
19	46688797	46689068	-	1.174658097	RN7SL364P
19	46674275	46717127	-	9719.716125	PRKD2
19	46660364	46677447	+	12.70393338	DACT3-AS1
19	46647612	46661138	-	0	DACT3
19	46634076	46634685	-	1.285658641	GNG8
19	46620468	46625118	-	26.73048248	PTGIR
19	46601074	46610793	+	5934.130323	CALM3
19	46558641	46559642	+	0	GAPDHP38
19	46480796	46601200	-	2.936645243	PPP5D1
19	46410329	46413662	-	0	CCDC8
19	46346994	46392981	+	161.7606489	PPP5C
19	46306470	46306577	-	0	RNU6-924P
19	46297046	46343433	+	0	HIF3A
19	46260420	46260858	-	0	IGFL1P2
19	46229752	46231243	+	0	IGFL1
19	46219423	46219920	+	0	RPL12P41
19	46196238	46197323	+	0	IGFL1P1
19	46143106	46161299	+	0.42855288	IGFL2
19	46136746	46137547	-	0	TGIF1P1
19	46120071	46124674	-	0	IGFL3
19	46039748	46077118	-	2.294989772	IGFL4
19	46019153	46023065	-	1315.010454	PGLYRP1
19	46018932	46019049	+	0.42855288	MIR769
19	45995461	46021318	+	162.9642091	CCDC61
19	45933734	45973546	-	0	NOVA2
19	45913214	45914870	-	0	NANOS2
19	45890020	45902604	-	136.1489544	MYPOP
19	45883607	45886170	-	240.1461256	IRF2BP1
19	45863989	45873797	+	0.42855288	FOXA3
19	45815410	45863290	-	1363.813637	SYMPK
19	45795710	45815319	-	0	RSPH6A
19	45782947	45792802	-	96.22911566	DMWD
