chromosome	Start	End	strand	LTB4	GENE ID
18	61391595	61391703	+	0	RNU6-116P
18	61333582	61555773	+	1.457092983	CDH20
18	60663115	60664369	+	0	CTBP2P3
18	60519841	60520165	+	0	MRPS5P4
18	60371062	60372775	-	0	MC4R
18	60163567	60163707	+	0	RNU4-17P
18	60149576	60150365	+	0	RPS3AP49
18	60018625	60018731	+	0	RNU6-567P
18	60009994	60011143	-	0	SDCCAG3P1
18	59972914	59973207	+	0	RN7SL342P
18	59969438	59971396	+	0	NFE2L3P1
18	59899948	59904306	+	1411.750623	PMAIP1
18	59778572	59778989	+	0	GLUD1P4
18	59761558	59761905	+	0	RPS26P54
18	59430939	59697662	-	0	CCBE1
18	59327823	59359962	-	340.4543302	LMAN1
18	59275156	59318649	-	0.829335095	CPLX4
18	59267035	59274086	-	0	RAX
18	59220168	59230774	+	0	GRP
18	59139477	59158836	+	224.7498108	SEC11C
18	58996734	59069338	+	0	OACYLP
18	58926197	58926296	-	0	RNU2-69P
18	58862600	58986480	+	180.4524716	ZNF532
18	58805268	58805374	+	0	RNU6-219P
18	58690356	58692153	+	0	MRPL37P1
18	58671386	58754477	+	600.3223091	MALT1
18	58631259	58632120	+	0	RPL9P31
18	58481247	58628957	-	4.539391069	ALPK2
18	58451074	58451158	+	0	MIR122
18	58044367	58401540	+	587.9531234	NEDD4L
18	58018794	58019061	-	0	HMGN1P30
18	57838476	57838966	+	0	RSL24D1P11
18	57755394	57755500	+	0	RNU6-742P
18	57646426	57803315	-	117.7600636	ATP8B1
18	57600656	57622213	-	3719.274416	NARS
18	57548283	57586772	-	145.2605142	FECH
18	57435685	57491297	+	5.930362917	ONECUT2
18	57350813	57371731	+	0	ST8SIA3
18	57284602	57284708	-	0	RNU6-737P
18	57147062	57150300	+	0	BOD1L2
18	57054558	57072119	-	0	LINC-ROR
18	57027832	57038845	+	0	WDR7-OT1
18	56651343	57036606	+	204.0164334	WDR7
18	56597208	56651600	-	930.5031656	TXNL1
18	56083356	56137536	-	0.847194702	LINC01539
18	55881688	55920199	-	0	LINC01416
18	55776727	55781721	-	0	LINC01415
18	55635833	55636310	+	0	RPL21P126
18	55492175	55496392	+	0	TCF4-AS2
18	55479221	55479298	+	0	MIR4529
18	55452533	55482940	+	0	TCF4-AS1
18	55222331	55664787	-	19.88861728	TCF4
18	55146546	55146645	-	0	RNA5SP459
18	54954403	54954732	+	0	MAP1LC3P
18	54901509	54959508	-	17.4851158	CCDC68
18	54744750	54745581	+	0	RPSAP57
18	54717860	54895516	+	78.78910732	RAB27B
18	54587757	54599493	+	0	DYNAP
18	54406889	54407114	-	18.46800176	SNRPGP2
18	54357917	54385218	+	16.64443392	C18orf54
18	54324358	54357964	-	0	STARD6
18	54269404	54321266	+	268.7045708	POLI
18	54222284	54222412	-	0	SNORA37
18	54151601	54224788	-	1597.865656	MBD2
18	53605254	53605725	-	0	RPL29P32
18	53237101	53237190	+	0	MIR4528
18	52419189	52419644	-	0	VN1R76P
18	52340172	53535903	+	0	DCC
18	51845007	51845628	-	0	RPS8P3
18	51612639	51613110	-	0	RSL24D1P9
18	51421063	51421674	-	0	SS18L2P2
18	51283733	51283896	-	0	RNU1-46P
18	51174550	51218304	-	354.1273856	MEX3C
18	51158282	51159383	-	0	SRSF10P1
18	51028394	51085045	+	886.6943888	SMAD4
18	50967991	50988121	+	16.02802282	ELAC1
18	50878734	50954257	+	759.5914389	ME2
18	50823577	50824120	+	0	RPL17P46
18	50814392	50815730	+	0	HNRNPA3P16
18	50795120	50825402	-	0	MRO
18	50457887	50458795	+	0	RPLP0P11
18	50319002	50319120	+	0	RNA5SP458
18	50282343	50288304	-	1050.112467	CXXC1
18	50266882	50281774	-	2714.555859	MBD1
18	50227193	50266522	-	13.55511524	CFAP53
18	50206998	50207278	-	0	RN7SL310P
18	50063795	50064440	+	0	ADAD1P2
18	49946266	49946389	-	0	RNA5SP457
18	49822813	50195093	-	337.1834915	MYO5B
18	49814023	49851059	+	1.513130356	SNHG22
18	49782167	49813960	-	149.2803171	ACAA2
18	49650350	49651160	+	0	SMUG1P1
18	49560699	49599182	+	0	LIPG
18	49495147	49496896	-	0	SRP72P1
18	49491664	49491729	-	0	SNORD58B
18	49491283	49491347	-	0	SNORD58A
18	49489245	49489308	-	0	SNORD58C
18	49488453	49492523	-	58.05345666	RPL17
18	49487373	49487422	+	0	MIR1539
18	49481681	49492479	-	0	RPL17-C18orf32
18	49477250	49487252	-	217.1068545	C18orf32
18	49469803	49470223	+	0	PRR13P4
18	49049687	49049768	-	0	MIR4744
18	49041474	49461347	-	435.400925	DYM
18	48919853	48952052	-	553.329745	SMAD7
18	48539046	48863217	+	93.76062432	CTIF
18	48478561	48479228	+	0	POLR3GP2
18	48475487	48475600	-	0	RNA5SP456
18	48252301	48252837	+	0	C18orf12
18	48169784	48169890	-	0	RNU6-708P
18	48026673	48410752	-	12.10504285	ZBTB7C
18	47808957	47931146	-	2215.222842	SMAD2
18	47630112	47630848	+	0	TPMTP1
18	47380496	47380565	+	0	MIR4527
18	47234442	47234548	-	0	RNU6-1131P
18	47206322	47251603	-	0	SKOR2
18	47152834	47176374	-	29.83292592	IER3IP1
18	47107403	47150520	-	67.17614271	HDHD2
18	46917492	47102243	+	10.59191249	KATNAL2
18	46803224	46920160	-	190.6544249	PIAS2
18	46667821	46759257	-	1.513130356	ST8SIA5
18	46476972	46657220	-	501.2399863	LOXHD1
18	46326809	46463140	+	6.052521426	RNF165
18	46173553	46266991	+	865.1548517	C18orf25
18	46121615	46121721	-	0	RNU6-1278P
18	46104332	46128333	+	51.44643212	HAUS1
18	46077004	46077099	-	0	RNY4P37
18	45989653	45989945	-	2.13092328	RN7SKP26
18	45983536	46072272	-	411.5714569	PSTPIP2
18	45847609	45967339	-	2520.171933	EPG5
18	45825512	45844080	+	20.33267286	SIGLEC15
18	45687025	45752520	+	12.10504285	SLC14A1
18	45423764	45483218	-	0	SLC14A2-AS1
18	45212995	45683686	+	0	SLC14A2
18	44970082	44970166	-	0	MIR4319
18	44680173	45068510	+	11.01353113	SETBP1
18	44522366	44523074	+	0	MLECP1
18	44323436	44531697	-	0	LINC01478
18	44320800	44322257	-	0	KRT8P5
18	44071583	44071701	+	0	RNA5SP455
18	43267878	43277650	-	0.829335095	SYT4
18	42743227	43115691	-	0	RIT2
18	42270589	42270715	+	0	RNA5SP454
18	42159283	42691422	+	1.513130356	LINC00907
18	41955206	42087830	+	1508.00657	PIK3C3
18	41465783	41632185	-	0	KC6
18	40143926	40144504	-	0	RPL17P45
18	40066286	40099233	+	0	LINC01477
18	39678520	39678622	-	0	RNU6-1242P
18	39676721	39676779	+	0	MIR5583-1
18	39334872	39335672	-	0.71030776	RPL7AP66
18	39034007	39034110	+	0	RNU6-706P
18	39016047	39016344	-	0	RN7SKP182
18	37657135	37657215	+	0	MIR4318
18	37243047	37566037	-	2.13092328	CELF4
18	36829106	37232172	+	34.832074	KIAA1328
18	36777647	36829216	-	243.1448796	TPGS2
18	36297714	36780055	+	107.5937272	FHOD3
18	36187519	36272157	+	80.19590889	MOCOS
18	36129444	36180556	+	671.8298782	ELP2
18	36108532	36129385	-	1547.932355	SLC39A6
18	35984387	36067576	-	1125.8378	RPRD1A
18	35972083	35979286	+	142.32871	C18orf21
18	35934088	35934142	-	0	MIR3929
18	35904818	35904926	-	0	MIR187
18	35841759	35842617	+	0	NRBF2P1
18	35581117	35711834	+	2040.993669	GALNT1
18	35452230	35497991	-	224.3923194	INO80C
18	35366697	35377337	-	115.2775782	ZNF396
18	35332212	35345482	-	3148.777937	ZNF24
18	35290282	35328390	+	404.9590677	ZNF271P
18	35251058	35290245	-	238.9632493	ZSCAN30
18	35241030	35267133	+	1393.593058	ZNF397
18	34976928	35143470	+	1430.064658	MAPRE2
18	34493290	34891844	+	3.026260713	DTNA
18	33851100	34224952	-	0	NOL4
18	33578233	33751192	+	0	ASXL3
18	32937402	33441101	-	0	CCDC178
18	32672671	32773062	-	1.457092983	KLHL14
18	32511663	32514634	+	0	WBP11P1
18	32412214	32413176	-	0	HNRNPA1P7
18	32196026	32196966	-	0	CLUHP6
18	32185069	32220404	+	0.71030776	MEP1B
18	32176050	32176168	-	0	RNA5SP453
18	32091855	32131561	+	172.6047857	RNF138
18	32018372	32073213	+	186.1150338	RNF125
18	31962178	31963618	+	1.513130356	PGDP1
18	31937533	31937639	+	0	RNU6-1050P
18	31829173	31953136	-	1887.566677	TRAPPC8
18	31759562	31760880	-	0	SLC25A52
18	31724198	31726956	+	0	LRRC37A7P
18	31718893	31719208	+	0	RN7SKP44
18	31622247	31685836	-	3.5515388	B4GALT6
18	31557010	31599021	+	0	TTR
18	31542146	31556911	-	0.71030776	DSG2-AS1
18	31498043	31549008	+	806.5293567	DSG2
18	31447795	31478702	+	0	DSG3
18	31376777	31414912	+	0	DSG4
18	31345362	31345467	-	0	RNU6-167P
18	31343368	31426988	-	0	DSG1-AS1
18	31318089	31357029	+	0	DSG1
18	31129236	31162856	-	4.976010571	DSC1
18	31101588	31162789	+	0	DSCAS
18	31058840	31102522	-	1233.20124	DSC2
18	30990008	31042815	-	0	DSC3
18	30984106	30984215	+	0	RNU6-857P
18	29048620	29048719	+	0	RNU6-408P
18	28651732	28653208	+	0	ARIH2P1
18	27950966	28177446	-	6.39276984	CDH2
18	27452514	27453657	-	0	PA2G4P3
18	27418884	27420435	-	0	RBM22P1
18	27355406	27355764	-	0	UBA52P9
18	26906481	27185317	-	0	CHST9
18	26852038	26865818	-	13.11383685	AQP4
18	26687621	26703638	-	0	PCAT18
18	26655742	27190698	+	0	AQP4-AS1
18	26599408	26600338	+	0	CIAPIN1P
18	26591467	26591535	-	0	MIR8057
18	26454910	26657401	-	12.10504285	KCTD1
18	26422995	26426101	+	0	LINC01543
18	26366301	26366406	-	0	RNU6-1289P
18	26225936	26391685	+	63.53960268	TAF4B
18	26204869	26205904	+	0	NPM1P2
18	26170726	26171284	-	0	DHFRP1
18	26133852	26193355	+	0	PSMA8
18	26098839	26099226	+	0	RPS24P18
18	26016253	26091217	-	595.2379029	SS18
18	25818234	25818532	-	0	RN7SL97P
18	25061926	25352190	-	7.565651782	ZNF521
18	25016434	25017204	-	0	WBP2P1
18	24685772	24686351	-	0	RAC1P1
18	24522273	24522919	-	0	EIF4A3P1
18	24460629	24479957	+	232.2138266	HRH4
18	24426616	24453535	+	205.6751036	IMPACT
18	24321686	24321735	+	0	MIR320C2
18	24218300	24218404	+	0	RNU6-435P
18	24170505	24170623	-	0	RNA5SP452
18	24162044	24397880	-	279.9291159	OSBPL1A
18	24138956	24161603	+	1.457092983	CABYR
18	24124170	24124285	-	0	RNU5A-6P
18	23994213	24015339	-	0	TTC39C-AS1
18	23992773	24135610	+	97.86154123	TTC39C
18	23709825	23710287	-	0	RPL23AP77
18	23689443	23956222	+	145.7174888	LAMA3
18	23672253	23672748	-	0	RPS10P27
18	23598926	23662885	-	0.71030776	ANKRD29
18	23506184	23586898	-	3173.034357	NPC1
18	23452823	23486603	+	2140.867589	RIOK3
18	23197144	23437961	-	63.55147497	TMEM241
18	23134564	23260467	+	270.6272566	CABLES1
18	23004564	23004862	+	0	RN7SL745P
18	22933349	22933438	+	0	MIR4741
18	22900486	22900995	-	0	UBE2CP2
18	22798261	23026488	+	432.5774258	RBBP8
18	22647582	22647688	+	0	RNU6-1032P
18	22586465	22587227	+	0	RPS4XP18
18	22413601	22417915	-	0	CTAGE1
18	22180112	22180218	-	0	RNU6-702P
18	22169443	22202528	+	21.56271247	GATA6
18	22164886	22169878	-	0	GATA6-AS1
18	22130603	22130729	-	0	RNU6ATAC20P
18	21928985	21929094	-	0	RNA5SP451
18	21879801	21879904	+	0	RNU6-1038P
18	21829004	21829088	-	0	MIR1-2
18	21825698	21825785	-	0	MIR133A1
18	21825487	21831410	-	0	MIR133A1HG
18	21793883	21794159	+	0	RN7SL233P
18	21704957	21870957	+	411.5714569	MIB1
18	21683510	21683597	+	2.914185967	MIR320C1
18	21650897	21704805	-	789.1519214	ABHD3
18	21612267	21633524	+	201.2463374	SNRPD1
18	21529281	21600884	-	1658.171815	ESCO1
18	21242242	21525417	+	35.5821775	GREB1L
18	21182503	21183499	-	0	EXOGP1
18	21120404	21120506	-	0	RNU6-120P
18	20946906	21111851	-	7131.48991	ROCK1
18	15320840	15320944	-	0	RNU6-721P
18	15307663	15330282	-	0.71030776	AP005901.1
18	15247429	15247997	-	0.71030776	BNIP3P3
18	15075445	15122767	+	0	AP005242.1
18	14969001	14970468	-	1.513130356	LINC01444
18	14946267	14974215	+	2.488005285	LINC01443
18	14888709	14890086	-	0	FGF7P1
18	14830166	14830242	+	0	MIR3156-2
18	14759188	14759294	+	0	RNU6-1210P
18	14728272	14852738	+	0	ANKRD30B
18	14695422	14706597	+	0	GTF2IP8
18	14680604	14681106	-	0	VN1R74P
18	14629832	14632806	-	0.829335095	SNX19P3
18	14613137	14614184	+	0	OR4K8P
18	14570844	14571788	+	0	OR4K7P
18	14531676	14531782	-	0	RNU6-1021P
18	14507339	14543585	-	0	POTEC
18	14485806	14487501	+	0.847194702	GRAMD4P7
18	14477955	14499278	-	0.829335095	CXADRP3
18	14450216	14450883	-	0	LONRF2P1
18	14391913	14393909	-	0	FEM1AP2
18	14377546	14378757	-	0	TERF1P2
18	14337423	14342524	+	2.541584107	CYP4F35P
18	14222008	14222331	+	0	RHOT1P1
18	14190700	14190806	+	0	RNU6-316P
18	14179097	14252140	+	5.828371933	ANKRD20A5P
18	14153001	14157342	-	0	NF1P5
18	14137710	14139272	+	0	FRG2LP
18	14057457	14132490	-	10.59191249	ZNF519
18	13882044	13915707	-	0	MC2R
18	13824149	13827323	+	0	MC5R
18	13726660	13764558	+	1401.15871	RNMT
18	13715102	13715368	-	0	RN7SL362P
18	13710249	13710484	-	0	AP001525.1
18	13663347	13726663	-	246.3125233	FAM210A
18	13611114	13611200	+	0	MIR4526
18	13459947	13460026	+	0	MIR5190
18	13419421	13427480	-	0	LDLRAD4-AS1
18	13239543	13242076	+	0	C18orf15
18	13217498	13652755	+	316.1891774	LDLRAD4
18	13203774	13216367	-	0	AP001198.1
18	12991362	13125052	+	522.4811099	CEP192
18	12947133	12987536	+	164.9312088	SEH1L
18	12912844	12913906	+	0	EIF4A2P1
18	12911186	12912023	+	0	STK25P1
18	12785478	12929643	-	658.211705	PTPN2
18	12661833	12702777	-	24.8607716	CEP76
18	12658043	12725740	+	208.3642966	PSMG2
18	12446512	12658134	-	265.3872304	SPIRE1
18	12400412	12400473	+	0	RNU7-129P
18	12328944	12377314	-	279.9291159	AFG3L2
18	12307669	12344320	+	21.17986756	TUBB6
18	12304091	12304194	-	0	RNU6-170P
18	12254319	12277595	+	0	CIDEA
18	12211378	12211807	+	0	CCDC58P3
18	12101997	12102470	-	0	SDHDP1
18	12098427	12098532	+	0	RNU6-324P
18	12093853	12129749	+	0	ANKRD62
18	12056676	12057822	-	0	AP002414.1
18	11981025	12030883	+	322.0175493	IMPA2
18	11882622	11909223	-	573.2183623	MPPE1
18	11851396	11854449	+	2763.549119	CHMP1B
18	11745626	11747581	+	0	ASNSP6
18	11688956	11885685	+	42.29608985	GNAL
18	11619509	11639699	-	0	NPIPB1P
18	11609596	11610612	+	0	SLC35G4
18	11488570	11506983	+	0	LINC01255
18	10759584	10759649	-	0	MIR6788
18	10666483	11148762	-	0	PIEZO2
18	10636670	10637399	+	0	PMM2P1
18	10623876	10624305	-	0	CCDC58P1
18	10525905	10552761	+	256.4211014	NAPG
18	10454628	10489948	+	0	APCDD1
18	10405133	10414515	-	0	LINC01254
18	10125340	10144406	+	0	AP005271.1
18	9923920	9924021	+	0	RNA5SP450
18	9914002	9960021	+	3583.633591	VAPA
18	9885726	9889275	+	9.078782138	TXNDC2
18	9880580	9880886	-	0	PIGPP4
18	9844717	9844846	-	3.026260713	RNA5SP449
18	9830330	9830627	-	4.37127895	RN7SL862P
18	9785108	9787805	+	1.457092983	ZNF415P1
18	9708165	9862551	+	7320.435148	RAB31
18	9678248	9679493	-	24.77058072	KRT18P8
18	9617964	9618072	-	0	RNU6-903P
18	9615264	9619363	+	6.777557619	PPP4R1-AS1
18	9546791	9615240	-	8644.513726	PPP4R1
18	9518119	9518260	-	12.10504285	RNU2-27P
18	9475009	9538116	+	3925.160682	RALBP1
18	9334767	9402420	+	247.1871005	TWSG1
18	9136228	9285985	+	6617.43782	ANKRD12
18	9121265	9136645	-	150.0805773	NDUFV2-AS1
18	9102630	9134345	+	28.80461988	NDUFV2
18	9020029	9020764	+	0	RPS4XP19
18	8705661	8832778	+	105.9191249	MTCL1
18	8695856	8707621	-	0	GACAT2
18	8688022	8688410	-	0	TOMM20P3
18	8609437	8639382	+	111.8297007	RAB12
18	8545635	8546817	+	0	AKR1B1P6
18	8486997	8513849	+	0	THEMIS3P
18	8471831	8472128	+	0	RN7SL50P
18	8412129	8414304	+	0	RFWD2P1
18	7814118	7815730	+	0	AP000897.1
18	7566782	8406861	+	74.64015856	PTPRM
18	7231125	7232047	+	0	LRRC30
18	7134931	7135819	+	0	SLC25A51P2
18	6941744	7117814	-	3.026260713	LAMA1
18	6936912	6937020	-	0	RNU6-916P
18	6926944	6928210	+	0	SCML2P1
18	6919496	6929966	-	0	LINC00668
18	6729718	6915716	+	0.829335095	ARHGAP28
18	6601540	6601836	+	0	RN7SL282P
18	6511416	6590653	+	0	LINC01387
18	6462144	6463015	-	14.92803171	RPL6P27
18	6454962	6455068	+	0	RNU6-349P
18	6256747	6260934	+	0	L3MBTL4-AS1
18	6017723	6017839	-	0	RNU5F-3P
18	5954706	6415237	-	0	L3MBTL4
18	5882072	5895955	-	0	TMEM200C
18	5840695	5840833	+	0	MIR3976
18	5748819	5876328	+	0	MIR3976HG
18	5392381	5630700	-	319.1033633	EPB41L3
18	5289019	5297053	-	152.9947632	ZBTB14
18	5237826	5246508	+	113.6532527	LINC00667
18	5236724	5238598	-	4.26184656	LINC00526
18	5132749	5133229	-	0	BOD1P2
18	5002759	5003254	-	0	PPIAP14
18	4264602	4295405	+	0	DLGAP1-AS5
18	3977649	3978615	-	0	GAPDHP66
18	3962353	4013943	+	0	DLGAP1-AS4
18	3894699	3894805	-	0	RNU6-831P
18	3885353	3885432	+	0	MIR6718
18	3878180	3897069	+	0	DLGAP1-AS3
18	3603000	3608336	+	593.1069796	DLGAP1-AS2
18	3593732	3598352	+	871.5630853	DLGAP1-AS1
18	3571215	3571511	-	0	RN7SL39P
18	3496032	4455335	-	136.8402907	DLGAP1
18	3466250	3478978	+	0.829335095	GAPLINC
18	3415145	3415580	+	0	BOD1P1
18	3411608	3459978	+	7057.617903	TGIF1
18	3406342	3406818	-	0	RPL21P127
18	3394889	3395312	+	0	IGLJCOR18
18	3377916	3378247	-	0	RPL31P59
18	3261479	3278431	+	7760.088485	MYL12B
18	3247481	3256236	+	5831.604394	MYL12A
18	3093568	3093629	+	0	RNU7-25P
18	3066807	3220108	-	214.1926685	MYOM1
18	2990652	2991078	+	0	SNRPCP4
18	2916994	3013315	-	16594.20989	LPIN2
18	2847030	2915993	+	382.3234789	EMILIN2
18	2655738	2805017	+	39960.47972	SMCHD1
18	2652170	2655395	-	46.90704105	CBX3P2
18	2649761	2649867	-	0	RNU6-340P
18	2593674	2594913	-	0	KATNBL1P3
18	2571511	2616635	+	160.5295538	NDC80
18	2537525	2571509	-	335.9149391	METTL4
18	1323794	1324085	-	0	RN7SKP72
18	1254383	1408344	-	0	LINC00470
18	1176790	1177012	-	0	COX6CP3
18	904943	912172	+	0	ADCYAP1
18	832238	832469	+	0	BOLA2P1
18	797989	798135	-	0	RNU1-109P
18	721588	812546	-	153.3422411	YES1
18	670324	712676	-	471.0402545	ENOSF1
18	657604	673578	+	16.64443392	TYMS
18	653985	657259	-	0	AP001178.1
18	641320	658340	-	0	TYMSOS
18	596988	650334	+	0	CLUL1
18	586517	586850	-	0	RN7SKP146
18	580357	582114	+	0	CETN1
18	316740	500722	-	21.85639475	COLEC12
18	214520	268050	-	219.7738002	THOC1
18	158383	214629	+	236.0490633	USP14
18	112256	112339	-	0	MIR8078
18	109065	122219	+	3.317340381	ROCK1P1
18	80140	88570	-	0	IL9RP4
18	47390	49557	-	0	TUBB8P12
18	14195	16898	-	0	AP005530.1
19	58573503	58599801	+	636.2432215	CENPBD1P1
19	58561931	58573575	-	322.2967659	MZF1
19	58559129	58574797	+	30.59895265	MZF1-AS1
19	58555712	58558960	-	1612.99696	UBE2M
19	58551566	58555124	-	5474.505629	CHMP2A
19	58550285	58550376	+	0	MIR6807
19	58544091	58550722	+	2465.613238	TRIM28
19	58543299	58543578	-	0	RN7SL525P
19	58513530	58538911	-	208.3642966	ZBTB45
19	58490797	58491075	+	0	RN7SL693P
19	58483749	58483843	-	0	RNU6-1337P
19	58479512	58512413	-	18.24537209	SLC27A5
19	58474017	58481230	+	63.55147497	ZNF446
19	58467045	58475436	+	234.5352052	ZNF324
19	58451604	58457833	+	33.38446472	ZNF324B
19	58432814	58440222	-	19.48547815	ZNF132
19	58401504	58418327	+	37.64631128	ZNF584
19	58396090	58397079	+	1.513130356	RNF225
19	58386770	58386858	-	0	MIR4754
19	58386400	58394806	+	2530.116241	RPS5
19	58367618	58381060	-	4.539391069	ZNF837
19	58363438	58363562	+	0	RNA5SP473
19	58354357	58362848	-	1.694389405	ZNF497
19	58347751	58355183	+	7.565651782	A1BG-AS1
19	58345178	58353499	-	0	A1BG
19	58334688	58334751	+	0	MIR6806
19	58327019	58342332	+	56.82662635	ZSCAN22
19	58319277	58320489	+	29.85606343	AC010642.1
19	58310449	58326933	-	1.42061552	AC010642.2
19	58305319	58315663	+	412.1795423	ERVK3-1
19	58278951	58302805	+	162.5496786	ZNF8
19	58228594	58277495	+	166.0501617	ZNF544
19	58216180	58216561	+	2.13092328	RPS15AP36
19	58183029	58213562	+	2923.367849	ZNF274
19	58126252	58155110	-	132.8275511	ZNF329
19	58083838	58118427	-	288.6086131	ZSCAN18
19	58069970	58070288	+	0	RN7SL526P
19	58059239	58086310	+	36.31512855	ZNF135
19	58049046	58049346	-	0	HNRNPDLP4
19	58044592	58046769	+	0	LETM1P2
19	58034032	58054631	+	0	ZSCAN1
19	58012589	58025926	-	0	VN2R19P
19	57977053	58003349	-	144.3043066	ZNF606
19	57958437	57974534	-	5.083168214	C19orf18
19	57940833	57947675	-	41.90815784	ZNF256
19	57921884	57935393	-	41.46675476	ZNF418
19	57900296	57916610	-	404.0058052	ZNF417
19	57849857	57865112	+	428.3853371	ZNF587
19	57848731	57889074	-	133.5229503	ZNF814
19	57819741	57846238	+	139.2079928	ZNF587B
19	57803841	57814913	-	822.626056	ZNF552
19	57769655	57819939	+	606.7652729	ZNF586
19	57746796	57758159	+	599.1996211	ZNF776
19	57719751	57727624	-	174.009991	ZNF671
19	57697367	57709194	-	58.88279176	ZNF154
19	57681969	57717301	+	63.55147497	ZNF551
19	57668935	57679152	+	1.513130356	ZSCAN4
19	57630395	57642779	+	605.2521426	ZNF211
19	57614233	57624723	+	399.7395159	ZNF134
19	57599885	57612722	+	49.13729274	ZNF530
19	57578456	57593777	+	50.5894408	ZIK1
19	57571566	57578927	-	42.6184656	ZNF416
19	57535257	57559863	-	127.145089	ZNF550
19	57527325	57557542	+	92.05619556	ZNF549
19	57499915	57518404	+	76.29882875	ZNF773
19	57487711	57496097	+	133.1554714	ZNF419
19	57466663	57477570	-	43.7127895	ZNF772
19	57459912	57460120	+	0	VN1R107P
19	57454790	57457142	-	2.13092328	VN1R1
19	57435329	57445485	+	22.01954056	ZNF749
19	57411163	57421939	+	46.44276533	ZNF17
19	57389850	57402992	+	134.6686017	ZNF548
19	57363511	57365353	+	34.0027389	TRAPPC2B
19	57363477	57379565	+	36.31512855	ZNF547
19	57351307	57359898	+	149.7999053	ZNF304
19	57320509	57330776	+	55.06765565	ZNF543
19	57280051	57293569	+	91.62970104	ZNF460
19	57240685	57255135	+	86.24843031	ZNF805
19	57230802	57235548	+	16.33707848	AURKC
19	57191500	57222846	+	458.478498	ZNF264
19	57154021	57167443	-	0	DUXA
19	57134096	57145202	-	0	ZIM3
19	57119138	57131926	+	0	USP29
19	57065334	57066139	+	0	RPL7AP69
19	56840902	56848556	+	0	MIMT1
19	56810077	56840728	-	3.5515388	PEG3
19	56774547	56840729	-	0	ZIM2
19	56765344	56799646	+	0	ZIM2-AS1
19	56690686	56761215	+	0	OR5AH1P
19	56661981	56671783	-	4.26184656	ZNF835
19	56643145	56655766	+	0	SMIM17
19	56595264	56626481	+	58.24523632	ZNF71
19	56589495	56590281	-	0	SIGLEC31P
19	56567511	56588911	+	37.2765669	ZNF470
19	56545566	56567411	-	0.847194702	AC005498.3
19	56538948	56556810	+	68.48337022	ZFP28
19	56507843	56530221	+	21.18382499	ZNF471
19	56477250	56500666	+	19.48547815	ZNF667-AS1
19	56439325	56478065	-	25.72321606	ZNF667
19	56397966	56436035	+	28.80461988	ZNF583
19	56393656	56399172	+	7.624752321	ZNF582-AS1
19	56386226	56386690	+	0	SLC25A36P1
19	56375846	56393545	-	32.67415696	ZNF582
19	56368099	56379828	+	25.41584107	ZNF542P
19	56317177	56318008	-	0	VN2R17P
19	56219670	56368383	-	21.18382499	ZSCAN5A
19	56189570	56197920	-	0	ZSCAN5B
19	56176020	56185775	+	0	GALP
19	56132599	56160893	+	148.4543218	ZNF444
19	56087366	56121280	-	335.4891021	ZNF787
19	55999726	56061813	+	0	NLRP5
19	55947832	55988629	+	0	NLRP8
19	55891699	55932336	-	0	NLRP13
19	55836578	55881854	+	0	NLRP4
19	55785397	55836800	-	0	NLRP11
19	55777553	55778900	+	0	RFPL4AP1
19	55769141	55773179	+	0	RFPL4AL1
19	55759014	55763175	+	0	RFPL4A
19	55737285	55737600	+	0	RN7SKP109
19	55708432	55738402	-	4.976010571	NLRP9
19	55675226	55709858	+	2302.984402	EPN1
19	55654146	55674715	+	4801.899573	U2AF2
19	55641062	55653161	+	30.59895265	CCDC106
19	55635459	55645622	+	207.2988588	ZNF581
19	55635016	55643469	+	264.7978124	ZNF580
19	55620742	55624601	-	61.37079704	ZNF784
19	55605405	55617269	+	380.3012686	ZNF865
19	55600022	55603138	+	98.35347317	ZNF524
19	55591371	55601970	-	99.86660352	FIZ1
19	55576770	55580845	-	39.81815101	ZNF579
19	55540656	55545543	-	0.71030776	SBK3
19	55529733	55537089	-	0	SBK2
19	55488404	55519098	+	4.976010571	SSC5D
19	55485004	55487568	+	48.29009804	NAT14
19	55476332	55484487	+	98.35347317	ZNF628
19	55452985	55462343	-	108.9453857	ISOC2
19	55428740	55442863	-	0	SHISA7
19	55399745	55407777	-	481.1754533	UBE2S
19	55388181	55388242	+	0	MIR6805
19	55385345	55403250	+	4102.027314	RPL28
19	55379245	55384598	-	13.61817321	TMEM238
19	55376836	55378244	+	0	TMEM190
19	55364389	55370463	-	1.694389405	IL11
19	55354908	55363260	-	0	FAM71E2
19	55349306	55354814	-	0.847194702	COX6B2
19	55312801	55334048	-	11.36492416	TMEM150B
