chromosome	Start	End	strand	CFASN	GENE ID
16	2270713	2270772	+	0.706066713	MIR3677
16	2253116	2268412	-	1457.592835	RNPS1
16	2239395	2252300	-	593.8021053	ECI1
16	2235816	2238711	+	39.74109372	DNASE1L2
16	2223566	2235742	+	715.2455799	E4F1
16	2211997	2214807	-	389.3020927	PGP
16	2209253	2211950	-	55.53279851	BRICD5
16	2204248	2209416	+	514.7226335	MLST8
16	2177180	2196525	-	0.993527343	CASKIN1
16	2155698	2178129	+	2220.739437	TRAF7
16	2154797	2155358	-	49.80776774	SNHG19
16	2140803	2154165	+	27.48014772	RAB26
16	2088710	2135898	-	1649.371841	PKD1
16	2047465	2089487	+	2423.220958	TSC2
16	2039815	2047866	-	312.5875819	NTHL1
16	2025356	2039026	+	1655.620239	SLC9A3R2
16	2009926	2020755	+	1.974237359	NPW
16	1997654	2009823	-	1387.42109	ZNF598
16	1989660	1994275	+	2.980582029	SYNGR3
16	1984207	1987749	+	183.5773453	GFER
16	1972037	1982933	+	708.8909795	TBL3
16	1964959	1965509	+	24.83818358	SNHG9
16	1962052	1964860	-	26417.92819	RPS2
16	1959508	1961975	+	677.8240441	NDUFB10
16	1943974	1957606	-	1.987054686	RPL3L
16	1938210	1943326	-	2023.587198	MSRB1
16	1833987	1884294	-	0.506460764	MEIOB
16	1826941	1840207	+	356.0208038	FAHD1
16	1795620	1827194	-	746.544013	HAGH
16	1790413	1794971	-	3.974109372	IGFALS
16	1782901	1789191	+	849.3982553	NUBP2
16	1776712	1793700	-	3.948474719	SPSB3
16	1773207	1781708	+	349.5030227	EME2
16	1771890	1773155	-	848.472351	MRPS34
16	1770286	1771730	-	223.5436522	NME3
16	1734985	1735066	+	0.572503077	MIR3177
16	1706183	1770317	+	2024.293265	MAPK8IP3
16	1528688	1555580	+	8.941746088	TMEM204
16	1510427	1612110	-	250.7281446	IFT140
16	1493344	1510457	+	632.8769175	TELO2
16	1477830	1478583	+	1.012921529	RPS3AP2
16	1444934	1475580	-	3869.789001	CLCN7
16	1434383	1444556	-	79.48218744	CCDC154
16	1419744	1420800	-	196.7184139	C16orf91
16	1363205	1414751	-	526.5694918	UNKL
16	1351923	1364113	+	1121.940006	GNPTG
16	1349240	1351911	-	605.0581519	TSR3
16	1333601	1349441	+	171.5742112	BAIAP3
16	1308880	1327018	+	777.1914405	UBE2I
16	1286351	1288837	-	1.412133425	TPSP2
16	1153121	1221772	+	32.63267541	CACNA1H
16	921033	934495	+	1.31615824	LMF1-AS1
16	853634	981318	-	129.2102084	LMF1
16	798041	800733	-	3.974109372	GNG13
16	788046	800737	+	192.7562125	CHTF18
16	784974	788397	-	542.2592353	RPUSD1
16	769428	783370	-	0.65807912	MSLNL
16	760762	768865	+	144.7774064	MSLN
16	726936	735525	+	167.906121	HAGHL
16	722582	726954	-	163.1014106	CCDC78
16	720581	722601	+	133.7056418	FAM173A
16	715115	719655	+	646.051042	METRN
16	692498	705829	-	547.907769	FBXL16
16	684622	690444	-	170.1620777	WDR24
16	681671	684528	-	343.886859	JMJD8
16	680224	682870	+	443.1531688	STUB1
16	675666	678268	+	39.48474719	RHBDL1
16	668086	674174	+	1632.42624	RHOT2
16	649311	667833	+	521.5503036	WDR90
16	629239	634116	+	61.85943726	WFIKKN1
16	589357	629272	+	1319.638686	RAB40C
16	566996	569495	+	2.025843057	NHLRC4
16	566995	584136	+	649.5240912	PIGQ
16	543277	543366	+	5.571068407	MIR3176
16	535316	535368	+	3.948474719	MIR5587
16	527717	554636	+	956.1889611	CAPN15
16	525155	527407	-	45.07500802	LINC00235
16	425619	523011	+	536.6107016	RAB11FIP3
16	401826	412487	+	201.9350798	DECR2
16	396725	410367	+	1284.630855	NME4
16	370773	387113	-	3164.702487	TMEM8A
16	366969	371289	-	788.0529493	MRPL28
16	287440	352673	-	1305.517352	AXIN1
16	283152	287215	+	1.987054686	PDIA2
16	268727	283010	+	0.993527343	ARHGDIG
16	268301	275980	-	1.31615824	RGS11
16	231134	231472	+	0.506460764	Z69890.1
16	188969	229463	-	438.5373573	LUC7L
16	176680	177522	+	0.506460764	HBA1
16	172876	173710	+	5.064607643	HBA2
16	84271	138860	-	746.544013	NPRL3
16	77007	85853	+	239.4400897	MPG
16	58059	76355	-	1671.136483	RHBDF1
16	53010	57669	+	249.4119864	SNRNP25
16	46407	53628	-	89.6704725	POLR3K
16	29336	38321	-	14.12133425	IL9RP3
16	22910	25123	+	7.948218744	WASIR2
16	17052	17119	-	2.980582029	MIR6859-4
16	14381	18068	-	11.2970674	WASH4P
16	11555	14090	+	0.506460764	DDX11L10
17	83226897	83240804	+	1.717509232	RPL23AP87
17	83104255	83106910	+	23.30020152	AC144831.1
17	82829435	82840578	-	0.706066713	ZNF750
17	82735575	82751197	+	14.1809014	FN3K
17	82716683	82730328	+	475.1331245	FN3KRP
17	82654973	82698728	-	226.5242342	RAB40B
17	82614562	82648553	-	3679.313639	WDR45B
17	82519713	82644662	+	2822.14865	FOXK2
17	82482098	82483388	+	7.238870318	NARF-IT1
17	82458180	82490537	+	1478.775449	NARF
17	82425498	82427310	+	5.152527697	HEXDC-IT1
17	82418318	82442645	+	198.4047462	HEXDC
17	82389223	82418637	-	796.3517807	OGFOD3
17	82359247	82363776	+	1.987054686	TEX19
17	82321024	82334074	-	1750.339381	SECTM1
17	82314868	82317602	-	150.9253078	CD7
17	82239023	82273731	-	6874.215687	CSNK1D
17	82228397	82261129	+	7528.789357	SLC16A3
17	82101460	82212830	-	1061.087202	CCDC57
17	82078333	82098332	-	17317.35204	FASN
17	82057506	82065887	-	1935.328859	DUS1L
17	82050691	82057470	+	1473.622921	GPS1
17	82047902	82051831	-	469.8684915	RFNG
17	82035136	82037732	-	720.1880469	DCXR
17	82031624	82034204	+	425.7582277	RAC3
17	82023302	82031151	+	407.4004932	LRRC45
17	81976807	82017406	+	553.5563027	ASPSCR1
17	81939645	81947233	-	1.145006155	MYADML2
17	81932384	81942412	-	1779.288116	PYCR1
17	81918270	81927714	-	1799.057984	MAFG
17	81911939	81921323	-	1217.965079	SIRT7
17	81900965	81911464	-	1485.072983	PCYT2
17	81890790	81900991	+	665.82091	ANAPC11
17	81887844	81891586	-	773.849117	ALYREF
17	81867721	81871406	-	3546.388377	ARHGDIA
17	81843159	81860694	-	19505.75235	P4HB
17	81833492	81835050	-	2.862515387	PPP1R27
17	81804132	81814013	+	0.706066713	GCGR
17	81712236	81721016	+	69.19453784	SLC25A10
17	81703357	81707526	+	98.05378885	MRPL12
17	81701324	81703300	-	1.974237359	AC139530.1
17	81683326	81703138	+	2225.501248	HGS
17	81681174	81683924	-	285.6790356	ARL16
17	81666364	81673904	+	743.4882484	CCDC137
17	81665036	81666635	-	357.9758233	OXLD1
17	81650459	81663112	-	2.82426685	PDE6G
17	81637171	81648749	+	28.86826357	TSPAN10
17	81556887	81648465	-	3465.361128	NPLOC4
17	81539885	81553961	-	533.080368	FAAP100
17	81528396	81537130	+	37.98455732	FSCN2
17	81509971	81523847	-	65412.84452	ACTG1
17	81451104	81451188	-	1.987054686	MIR3186
17	81400716	81400778	-	1.012921529	MIR4740
17	81395475	81466332	+	523.1739695	BAHCC1
17	81311270	81330674	-	57.82281082	TMEM105
17	81303771	81309248	-	94.46300778	LINC00482
17	81245000	81295547	-	2852.893485	SLC38A10
17	81228707	81233983	+	49.35593398	AC027601.1
17	81189593	81222999	-	350.9151562	CEP131
17	81135771	81136256	+	1.412133425	AC115099.1
17	81133196	81133308	-	8.103372229	MIR1250
17	81125276	81125373	-	3.530333563	MIR657
17	81117295	81166077	-	720.1872069	AATK
17	81035122	81117432	+	1105.795933	BAIAP2
17	80991598	81009517	+	225.5662125	CHMP6
17	80976454	80976948	+	1.145006155	RPL12P37
17	80544819	80966371	+	781.7979943	RPTOR
17	80467148	80477843	-	1.145006155	NPTX1
17	80419418	80419493	+	0.993527343	MIR4730
17	80415165	80438086	+	238.6505489	ENDOV
17	80260866	80398786	+	8680.384165	RNF213
17	80219699	80253500	+	685.7184428	SLC26A11
17	80206716	80220923	-	1929.4301	SGSH
17	80169992	80209331	+	153.3324349	CARD14
17	80135214	80147183	-	1891.550168	EIF4A3
17	80101556	80119879	+	2987.368261	GAA
17	80036632	80100613	+	117.913141	CCDC40
17	79932343	80035848	-	3442.075224	TBC1D16
17	79833156	79839429	-	2585.616302	CBX4
17	79792132	79801683	-	271.8356844	CBX8
17	79778132	79787983	+	120.2256463	CBX2
17	79089345	79516148	-	4.942466988	RBFOX3
17	79074939	79088599	+	543.3054205	ENGASE
17	79022814	79049788	+	2.980582029	C1QTNF1
17	79019209	79027655	-	0.572503077	C1QTNF1-AS1
17	78991717	79009867	-	2957.7309	CANT1
17	78971238	78980109	-	12787.79346	LGALS3BP
17	78870910	78903217	-	11.18734504	CEP295NL
17	78852977	78925387	-	2911.178149	TIMP2
17	78845953	78846868	-	8.015043084	RPL9P29
17	78787381	78841441	-	1712.211778	USP36
17	78696694	78696797	-	2.025843057	RNU6-638P
17	78674048	78782297	-	3127.39522	CYTH1
17	78484882	78503056	+	0.706066713	DNAH17-AS1
17	78423697	78577394	-	317.0444385	DNAH17
17	78378640	78425114	+	1127.947611	PGS1
17	78370852	78371135	-	0.993527343	RN7SL236P
17	78356778	78360077	-	1218.671146	SOCS3
17	78248493	78254416	-	0.706066713	THA1P
17	78214186	78225636	+	166.5983955	BIRC5
17	78187317	78207701	+	362.1194465	AFMID
17	78174075	78187233	-	227.4008832	TK1
17	78168558	78173527	+	5529.973191	SYNGR2
17	78157403	78159135	+	0.506460764	EIF5AP2
17	78130770	78142968	+	1003.462616	TMC8
17	78110458	78132407	-	3220.370276	TMC6
17	78107398	78111799	-	200.3760771	TNRC6C-AS1
17	77959240	78108835	+	250.1916176	TNRC6C
17	77198950	77199543	-	4.942466988	CYCSP40
17	77152561	77152674	-	2.862515387	RNU4-47P
17	77088749	77217101	+	9461.193538	SEC14L1
17	77086716	77099902	+	103.3184218	SNHG20
17	76868456	76950393	+	4.606553839	MGAT5B
17	76735865	76781449	+	469.9384333	MFSD11
17	76734115	76737374	-	1307.635552	SRSF2
17	76726830	76733936	+	192.361034	METTL23
17	76712832	76726799	-	756.7909878	JMJD6
17	76703632	76703727	-	0.572503077	RNY4P36
17	76672551	76711016	-	1104.994405	MXRA7
17	76624761	76643838	-	1480.621896	ST6GALNAC1
17	76565379	76586956	-	234.472453	ST6GALNAC2
17	76561109	76561192	+	1.987054686	SNORD1B
17	76557766	76565348	+	655.5160237	SNHG16
17	76527586	76553578	+	8.103372229	PRCD
17	76527356	76551175	-	1.974237359	CYGB
17	76470891	76501790	-	1028.621812	RHBDF2
17	76453351	76470117	+	9.935273431	AANAT
17	76389451	76453206	-	1324.772121	UBE2O
17	76376584	76387860	+	340.3241555	SPHK1
17	76309486	76384521	-	462.6296212	PRPSAP1
17	76274049	76307998	-	25.19013541	QRICH2
17	76265202	76271299	+	2474.060834	UBALD2
17	76225751	76226806	-	2.632316479	ATF4P3
17	76142453	76240373	-	13.9093828	RNF157
17	76081017	76121576	-	1295.574464	EXOC7
17	76074794	76077541	+	5.064607643	GALR2
17	76071961	76083666	+	14.82740096	ZACN
17	76038775	76072653	-	2273.663359	SRP68
17	76004502	76027452	-	2378.504459	EVPL
17	76000906	76005999	+	11.84542416	CDK3
17	75979231	76005999	+	12.5950677	TEN1-CDK3
17	75941507	75979363	-	1305.517352	ACOX1
17	75909574	75941140	-	37.78520311	FBF1
17	75898643	75905413	-	40.95186933	MRPL38
17	75880335	75897003	-	423.6522773	TRIM65
17	75874161	75878575	-	1190.233898	TRIM47
17	75845699	75856507	-	7357.355523	WBP2
17	75827225	75844717	-	991.6501765	UNC13D
17	75784771	75825799	+	423.6400276	UNK
17	75776434	75785893	-	9397.041878	H3F3B
17	75751594	75765711	-	228.3534546	GALK1
17	75721328	75757818	+	3477.383692	ITGB4
17	75667116	75708062	+	1501.675572	SAP30BP
17	75646243	75647977	+	2.29001231	SMIM6
17	75633434	75641404	+	188.7701952	SMIM5
17	75626845	75667189	-	755.1315592	RECQL5
17	75588058	75626501	+	346.9256236	MYO15B
17	75525080	75575208	+	2421.102758	LLGL2
17	75516060	75524739	+	508.6859996	TSEN54
17	75500261	75515583	-	382.5080271	CASKIN2
17	75318076	75405709	-	4155.202604	GRB2
17	75272981	75289510	-	60.68532621	SLC25A19
17	75266228	75271227	-	325.4967545	MIF4GD
17	75261674	75266373	+	998.4453671	MRPS7
17	75236599	75262363	-	1469.6154	GGA3
17	75205659	75235758	+	958.1631984	NUP85
17	75165586	75182983	-	1309.469038	SUMO2
17	75130225	75131795	-	224.5292146	NT5C
17	75109952	75130265	+	318.05736	ARMC7
17	75087727	75106162	+	559.6391446	SLC16A5
17	75074306	75079549	+	1.012921529	TRIM80P
17	75032575	75065889	+	1056.268178	KCTD2
17	74987632	75005800	+	270.4500481	CDR2L
17	74950743	74973166	-	1201.725545	HID1
17	74862497	74873031	-	130.9577448	FDXR
17	74842023	74861504	-	31.58779775	GRIN2C
17	74776483	74839779	+	720.8941136	TMEM104
17	74770547	74776367	-	1076.878289	NAT9
17	74748652	74769353	+	657.4210407	SLC9A3R1
17	74694311	74712978	-	146.3671609	CD300LF
17	74670578	74747335	+	95.3190062	RAB37
17	74609887	74623738	-	17.11005711	CD300E
17	74579365	74592283	-	3.435018465	CD300LD
17	74541108	74546143	-	10.30505539	CD300C
17	74521174	74531474	-	74.99790315	CD300LB
17	74466399	74484796	+	1931.641355	CD300A
17	74424851	74451653	+	215.5954334	GPRC5C
17	74274247	74314884	+	0.572503077	DNAI2
17	74213514	74262020	+	12.70920083	TTYH2
17	74209980	74213342	-	1.519382293	MGC16275
17	74203582	74210655	+	4761.007843	RPL38
17	73334384	73644089	-	0.993527343	SDK2
17	73283624	73312175	-	1403.854136	CDC42EP4
17	73248449	73262352	-	1.145006155	CPSF4L
17	73232233	73248947	+	361.9435159	C17orf80
17	73207353	73236753	-	289.6865572	FAM104A
17	73192632	73208507	+	573.0755805	COG1
17	73165012	73176633	+	2.118200138	SSTR2
17	72290091	72640472	-	1025.208867	LINC00511
17	72121020	72126420	+	91.08260593	SOX9
17	72034107	72237203	-	3.54522535	SOX9-AS1
17	70168673	70180048	+	31.77300207	KCNJ2
17	70166961	70169402	-	1.412133425	KCNJ2-AS1
17	69577251	69903000	+	0.572503077	LINC01483
17	69414698	69553861	+	5.922712078	MAP2K6
17	69318733	69318961	+	1.012921529	SNRPGP4
17	69244311	69327244	-	224.5371795	ABCA5
17	69147214	69244846	-	7.060667126	ABCA10
17	69078702	69141888	-	4.967636715	ABCA6
17	68974488	69061064	-	5.648533701	ABCA9
17	68591796	68763882	+	12.50350328	LINC01482
17	68535113	68601389	-	546.2056694	FAM20A
17	68511780	68551319	+	3581.006749	PRKAR1A
17	68424451	68424548	-	26.98124391	MIR635
17	68420948	68457513	-	1763.309479	WIPI1
17	68267026	68291267	-	172.2802779	SLC16A6
17	68259182	68422731	+	220.8168932	ARSG
17	68247574	68257164	+	784.9017192	AMZ2
17	68125777	68152468	-	173.0748085	LRRC37A16P
17	68101908	68115518	+	183.7734879	LINC00674
17	68096046	68101474	-	1.974237359	AC145343.1
17	68035519	68046842	+	1304.501401	KPNA2
17	67991101	67996431	-	263.2847459	C17orf58
17	67825524	67984378	+	1928.190365	BPTF
17	67740669	67740799	+	0.993527343	SNORA38B
17	67717833	67744531	+	908.7078591	NOL11
17	67377281	67697261	+	1003.570658	PITPNC1
17	67337916	67366627	-	1143.828074	PSMD12
17	67070438	67245989	-	1186.79888	HELZ
17	66302636	66810743	+	1303.017004	PRKCA
17	66212033	66256525	-	6.580791198	APOH
17	65635538	66192084	-	163.9320116	CEP112
17	65528563	65561647	-	7.896949438	AXIN2
17	65100812	65227703	+	3.290395599	RGS9
17	65010715	65056839	-	2254.763323	GNA13
17	64966550	64975576	-	162.0674446	AMZ2P1
17	64953683	64956546	+	5.961164058	SLC16A6P1
17	64854312	64919480	-	41.72814841	LRRC37A3
17	64750420	64751311	+	28.2426685	AC132812.1
17	64542295	64662068	-	2055.3602	SMURF2
17	64506588	64542461	+	696.2477087	CEP95
17	64499616	64508199	-	9764.57798	DDX5
17	64477785	64497036	-	183.7734879	POLG2
17	64449037	64468643	+	496.331549	MILR1
17	64319415	64413776	-	624.162974	PECAM1
17	64147227	64263301	-	422.5072712	TEX2
17	64146083	64146152	+	22.37469007	SNORD104
17	64145970	64146476	+	7.596911465	SNHG25
17	64039142	64130819	-	4342.901054	ERN1
17	64002594	64020634	-	24.31011669	ICAM2
17	63998351	64004304	+	7.238870318	PRR29
17	63996071	63999899	-	1.012921529	PRR29-AS1
17	63938554	63972918	-	2.82426685	SCN4A
17	63928740	63932354	-	1.519382293	CD79B
17	63832081	63843065	-	1729.531797	SMARCD2
17	63827152	63832026	+	1473.294363	PSMC5
17	63819433	63830012	-	1458.737841	FTSJ3
17	63773603	63819317	+	3271.282585	DDX42
17	63745250	63776351	-	5469.192756	CCDC47
17	63695902	63701172	-	349.5030227	LIMD2
17	63682336	63741986	-	50.1307366	STRADA
17	63636601	63637113	+	0.993527343	EEF1DP7
17	63622415	63696303	+	1171.341296	MAP3K3
17	63600872	63608365	+	334.9143003	TACO1
17	63550461	63594266	+	2968.30446	DCAF7
17	63523334	63548977	+	0.993527343	KCNH6
17	63432304	63446378	-	4393.388616	CYB561
17	63193930	63339053	-	2.862515387	AC015923.1
17	63009556	63427699	+	6334.730339	TANC2
17	62950831	62951188	-	0.65807912	TRMT112P3
17	62627401	62693597	+	6.870036929	MRC2
17	62458658	62615481	+	941.5105609	TLK2
17	62423867	62450822	+	407.3462107	METTL2A
17	62136972	62140639	-	0.706066713	POLRMTP1
17	61942605	62065282	-	2094.19387	MED13
17	61865367	61928016	-	443.113195	INTS2
17	61681266	61863521	-	42.5427042	BRIP1
17	61590426	61591202	-	2.532303822	NACA2
17	61452404	61485110	+	0.506460764	TBX4
17	61411751	61413280	+	2.980582029	C17orf82
17	61399896	61409466	+	1.412133425	TBX2
17	61393456	61411555	-	0.506460764	TBX2-AS1
17	60677453	61392838	+	311.3754203	BCAS3
17	60600183	60666280	+	267.1801226	PPM1D
17	60443149	60526219	-	983.5509307	APPBP2
17	60433678	60435996	-	0.572503077	RPL12P38
17	60179094	60422470	-	2049.561017	USP32
17	60149936	60170899	+	169.4609109	CA4
17	60083566	60091885	-	28.29740215	WFDC21P
17	60063004	60064782	-	3.54522535	AC005702.2
17	60043194	60078931	-	485.0043113	HEATR6
17	60043025	60043105	-	7.442540007	MIR4737
17	60025859	60030746	+	1.012921529	AC005702.3
17	60021072	60022436	+	1.987054686	AC005702.4
17	59952240	59964761	-	103.623057	RNFT1
17	59940908	59973101	+	5.725030774	AC005702.1
17	59893046	59950564	+	1156.537275	RPS6KB1
17	59885015	59885552	+	3.290395599	NDUFB8P2
17	59859482	59892945	-	100.2792313	TUBD1
17	59707192	59842255	+	5813.196248	VMP1
17	59674636	59707626	-	605.8052394	PTRH2
17	59619689	59696956	+	10345.28947	CLTC
17	59565525	59608345	+	958.753886	DHX40
17	59331689	59401729	+	748.2615222	YPEL2
17	59220467	59275967	+	41.72814841	GDPD1
17	59209400	59215247	+	403.3721013	SMG8
17	59155499	59204705	+	119.1123207	PRR11
17	59109951	59155269	-	308.5791587	SKA2
17	59106598	59118267	+	2.82426685	AC099850.1
17	58982638	59106921	-	685.0603637	TRIM37
17	58755869	58985176	+	1.519382293	PPM1E
17	58692573	58735611	+	140.7960925	RAD51C
17	58556678	58692055	-	40.95186933	TEX14
17	58541587	58544368	-	1.717509232	C17orf47
17	58489529	58517905	-	2485.235859	MTMR4
17	58420167	58488384	-	1.145006155	HSF5
17	58352500	58417595	-	364.6245349	RNF43
17	58345175	58353093	-	586.7414382	SUPT4H1
17	58269856	58280935	-	2.29001231	MPO
17	58205437	58219605	-	120.7374079	MKS1
17	58192737	58205174	+	1.012921529	EPX
17	58083415	58095536	+	2693.517837	DYNLL2
17	58003360	58007346	-	1949.230353	SRSF1
17	57971547	57988259	-	1753.57576	VEZF1
17	57861243	57955323	-	2185.982542	CUEDC1
17	57834781	57850056	-	771.7341484	MRPS23
17	57255851	57684685	+	645.792773	MSI2
17	57085092	57121349	+	1922.619658	AKAP1
17	56978105	57006768	+	680.1768065	SCPEP1
17	56938187	56961054	-	448.8424127	COIL
17	56836387	56914080	-	4956.707915	TRIM25
17	56834099	56869567	+	343.7604607	DGKE
17	56791913	56838773	-	29.37472433	C17orf67
17	55882301	56511659	+	1.412133425	ANKFN1
17	55750979	55842830	+	585.0323375	PCTP
17	55392613	55421992	-	654.5238426	MMD
17	55265012	55325065	+	0.706066713	HLF
17	54968727	55173632	+	90.15683941	STXBP4
17	54951902	54968785	-	306.8616495	COX11
17	54899387	54961956	+	959.2366876	TOM1L1
17	53756989	53757870	-	0.993527343	RPS2P48
17	51260528	51297936	+	826.1219408	UTP18
17	51177425	51260163	-	400.1121048	MBTD1
17	51153590	51171744	+	27.53660179	NME1-NME2
17	51153536	51162428	+	315.0185954	NME1
17	50962174	51120865	-	7357.982638	SPAG9
17	50866679	50909737	+	9.622754522	TOB1-AS1
17	50862223	50867978	-	627.6933075	TOB1
17	50834650	50842348	+	0.572503077	WFIKKN2
17	50719544	50756213	+	1823.994805	LUC7L3
17	50693190	50707924	-	908.0017924	ANKRD40
17	50634777	50692252	+	3160.789491	ABCC3
17	50561068	50627474	+	3.948474719	CACNA1G
17	50556207	50562108	-	0.506460764	CACNA1G-AS1
17	50543058	50555852	+	816.6761877	SPATA20
17	50532543	50543750	+	156.6228305	EPN3
17	50508384	50531501	+	0.506460764	MYCBPAP
17	50478800	50485975	+	382.6881582	RSAD1
17	50464496	50468966	-	14.82740096	CHAD
17	50426158	50474845	+	621.4273578	ACSF2
17	50375059	50397553	-	3397.662496	LRRC59
17	50373220	50381483	+	27.63932303	EME1
17	50367857	50373214	-	568.5803595	MRPL27
17	50346092	50363138	+	632.8769175	XYLT2
17	50281577	50287855	-	116.5010076	TMEM92-AS1
17	50271406	50281485	+	580.3868378	TMEM92
17	50183289	50201632	-	153.9967382	COL1A1
17	50135586	50146176	+	0.572503077	AC002401.1
17	50133735	50150630	-	1365.418221	PPP1R9B
17	50110040	50129882	-	7.948218744	SAMD14
17	50094737	50112152	+	373.2720065	PDK2
17	50055968	50090481	+	21719.50125	ITGA3
17	49968970	49974959	+	46.72361751	DLX4
17	49838309	49848017	-	4.007521542	TAC4
17	49788555	49835030	+	1190.806401	KAT7
17	49710332	49789180	-	227.2837217	FAM117A
17	49700934	49709014	-	1487.362995	SLC35B1
17	49598884	49678234	-	1753.780854	SPOP
17	49575858	49583827	+	0.572503077	NXPH3
17	49495293	49515017	+	0.506460764	NGFR
17	49424269	49424922	-	6.077529172	EIF4EP2
17	49404049	49414905	-	1254.298802	PHB
17	49400429	49400800	-	0.993527343	AC091180.1
17	49289206	49362473	-	702.1704208	ZNF652
17	49248239	49258662	+	2.118200138	FLJ40194
17	49223362	49230766	-	1208.786212	PHOSPHO1
17	49210227	49223225	+	30.91516618	ABI3
17	49202791	49210574	-	6.297533852	GNGT2
17	48929316	48945117	-	488.8154528	SNF8
17	48908369	48929056	+	3599.899351	UBE2Z
17	48874860	48908983	-	4.942466988	SUMO2P17
17	48830988	48866522	+	1929.335371	CALCOCO2
17	48762235	48817214	-	0.572503077	TTLL6
17	48575513	48580111	-	5.571068407	HOXB4
17	48557262	48560333	+	0.572503077	HOXB-AS2
17	48548870	48604912	-	12.02256463	HOXB3
17	48543551	48551250	+	0.65807912	HOXB-AS1
17	48540894	48544989	-	3.038764586	HOXB2
17	48133440	48430275	-	2.118200138	SKAP1
17	48103357	48123074	+	495.3186275	SNX11
17	48070052	48101521	-	787.7207064	CBX1
17	48048329	48061487	+	8586.401156	NFE2L1
17	48026167	48038030	-	0.706066713	COPZ2
17	47967810	47981774	+	1857.772486	CDK5RAP3
17	47951967	47957878	-	1014.617866	PRR15L
17	47941506	47949308	+	182.6284817	PNPO
17	47897330	47941410	-	22.9001231	SP2-AS1
17	47896150	47928957	+	761.3975416	SP2
17	47844908	47855874	-	22.9001231	SP6
17	47837692	47841333	-	241.4748157	SCRN2
17	47831627	47837713	+	18.35773453	LRRC46
17	47823272	47831534	-	804.2099857	MRPL10
17	47807372	47821834	-	461.4374804	OSBPL7
17	47733244	47746119	+	6.354600414	TBX21
