chromosome,Start,End,strand,Blood,CFASN,LTB4,GENE ID
14,22508602,22508658,+,0.853830362,0,0,TRAJ33
14,22507666,22507723,+,1.85270512,0,0,TRAJ34
14,22506644,22506702,+,1.282383242,0,0,TRAJ35
14,22505110,22505167,+,1.849429722,0,0,TRAJ36
14,22503750,22503814,+,1.282383242,0,0,TRAJ37
14,22502231,22502292,+,0,0,0,TRAJ38
14,22501601,22501663,+,1.872987689,0,0,TRAJ39
14,22499689,22499749,+,1.174658097,0,0,TRAJ40
14,22497657,22497718,+,0,0,0,TRAJ41
14,22496887,22496952,+,1.707660723,0,0,TRAJ42
14,22495913,22495966,+,0,0,0,TRAJ43
14,22494821,22494883,+,0,0,0,TRAJ44
14,22493925,22493990,+,0.42855288,0,0,TRAJ45
14,22493403,22493465,+,0,0,0,TRAJ46
14,22492851,22492907,+,1.42415224,0,0,TRAJ47
14,22490491,22490553,+,0.85710576,0,0,TRAJ48
14,22489488,22489543,+,0,0,0,TRAJ49
14,22488593,22488652,+,0,0,0,TRAJ50
14,22487183,22487245,+,0,0,0,TRAJ51
14,22486228,22486296,+,0,0,0,TRAJ52
14,22483004,22483069,+,0,0,0,TRAJ53
14,22482287,22482346,+,0,0,0,TRAJ54
14,22481697,22481753,+,0,0,0,TRAJ55
14,22479521,22479582,+,0,0,0,TRAJ56
14,22478872,22478934,+,0,0,0,TRAJ57
14,22477707,22477769,+,0,0,0,TRAJ58
14,22476553,22476606,+,0,0,0,TRAJ59
14,22476306,22476362,+,0,0,0,TRAJ60
14,22475316,22475375,+,0,0,0,TRAJ61
14,22469041,22469698,-,0,0,0,TRDV3
14,22462932,22465787,+,65.44531799,0,12.07523192,TRDC
14,22459098,22459156,+,1.849429722,0,0,TRDJ3
14,22456689,22456742,+,0,0,0,TRDJ2
14,22455249,22455296,+,0.42855288,0,0,TRDJ4
14,22450089,22450139,+,0,0,0,TRDJ1
14,22449113,22449125,+,0,0,0,TRDD3
14,22439007,22439015,+,0,0,0,TRDD2
14,22438547,22438554,+,0,0,0,TRDD1
14,22422371,22423042,+,0,0,0,TRDV2
14,22320188,22320691,+,4.552689805,0,3.026260713,TRAV41
14,22314490,22314919,+,0,0,0,TRAV40
14,22304054,22304553,+,2.757586505,0,1.457092983,TRAV39
14,22281105,22281748,+,0,0,0,TRAV38-2DV8
14,22271968,22272563,+,1.707660723,0,0.829335095,TRAV38-1
14,22265749,22266264,+,0,0,0,TRAV37
14,22226746,22227254,+,5.406520167,0,0.829335095,TRAV36DV7
14,22221896,22222475,+,5.498136328,0,1.42061552,TRAV35
14,22207522,22208129,+,1.285658641,0,0,TRAV34
14,22202583,22203368,+,6.402119527,0,1.42061552,TRAV26-2
14,22190158,22190713,+,0,0,0,TRAV33
14,22185562,22186057,+,0,0,0,TRAV32
14,22177273,22177864,+,0,0,0,TRAV31
14,22168429,22168988,+,7.7931261,0.65807912,1.513130356,TRAV30
14,22163238,22163870,+,10.81304033,0,3.026260713,TRAV29DV5
14,22155079,22155638,+,0,0,0,TRAV28
14,22147995,22148633,+,9.855687925,0,3.388778809,TRAV27
14,22132553,22133034,+,0,0,0,TRAV8-7
14,22123318,22124285,+,9.022110619,0.993527343,5.805345666,TRAV26-1
14,22112347,22113031,+,10.428596,0,2.488005285,TRAV25
14,22105343,22105846,+,6.939295738,0,1.513130356,TRAV24
14,22096032,22096619,+,5.336114274,0,1.65867019,TRDV1
14,22086407,22086961,+,15.36573014,0,0.71030776,TRAV23DV6
14,22070557,22071208,+,4.748785225,0,2.541584107,TRAV22
14,22052514,22053056,+,13.25075632,0,4.235973512,TRAV21
14,22040594,22041153,+,7.260123473,0,0.847194702,TRAV20
14,22007512,22008181,+,21.90961866,0.706066713,6.777557619,TRAV19
14,22003106,22003673,+,1.707660723,0.506460764,0.847194702,TRAV18
14,21997539,21998168,+,12.37571569,0,4.539391069,TRAV17
14,21990496,21990938,+,10.0848995,0,2.84123104,TRAV16
14,21978459,21979120,+,11.6668707,0.65807912,2.541584107,TRAV8-6
14,21965451,21966061,+,13.29126243,0,5.930362917,TRAV12-3
14,21950406,21950654,+,0,0,0,TRAV15
14,21941128,21941657,+,20.23055817,0,4.539391069,TRAV9-2
14,21924063,21924651,+,17.71399496,0.65807912,5.68246208,TRAV14DV4
14,21918188,21918756,+,6.618468003,0,1.513130356,TRAV13-2
14,21903077,21904598,+,2.845029081,0,1.42061552,TRAV8-5
14,21894433,21895030,+,7.526624787,0.65807912,4.235973512,TRAV8-4
14,21887857,21888502,+,17.41221249,0,5.805345666,TRAV12-2
14,21868839,21869365,+,32.93449154,0,4.26184656,TRAV13-1
14,21852558,21853006,+,23.8580545,0,3.388778809,TRAV8-3
14,21846537,21847221,+,15.69490504,0.706066713,4.539391069,TRAV8-2
14,21841240,21841774,+,17.77032997,0,4.539391069,TRAV12-1
14,21829539,21830070,+,0,0,0,TRAV11
14,21825472,21826075,+,1.849429722,0,1.513130356,TRAV10
14,21811502,21811977,+,0,0,0,TRAV9-1
14,21797287,21797886,+,8.696479122,0,3.026260713,TRAV8-1
14,21782993,21783503,+,0,0,0,TRAV7
14,21768489,21769080,+,10.72977134,0.506460764,3.026260713,TRAV6
14,21750269,21751546,+,6.919042682,0,1.65867019,RPL4P1
14,21749178,21749705,+,8.963610612,0,1.694389405,TRAV5
14,21736152,21736982,+,10.08811587,1.987054686,6.777557619,TRAV4
14,21723713,21724321,+,13.55776374,0,4.97215432,TRAV3
14,21712321,21712843,+,16.00834282,0,0.829335095,TRAV2
14,21667940,21673818,-,0,0,0,OR4E1
14,21653835,21667642,+,0,0,0,OR4E2
14,21649728,21650337,-,0,0,0,ARL6IP1P1
14,21642889,21643578,+,15.9360225,0.572503077,4.539391069,TRAV1-2
14,21633836,21634940,-,4.562516001,0,0,OR10G2
14,21621838,21622567,+,8.251549248,0,0.847194702,TRAV1-1
14,21611924,21612381,-,0,0,0,UBE2NP1
14,21601882,21602825,-,0,0,0,OR10G1P
14,21568520,21580076,-,0,0,0,OR10G3
14,21563819,21565084,+,0,0,0,RBBP4P5
14,21521081,21537216,-,13.42981505,0,4.539391069,SALL2
14,21498133,21511375,-,779.905132,525.5578251,525.2607155,METTL3
14,21476597,21499175,+,2986.016983,2841.751349,3552.830077,TOX4
14,21459020,21476973,-,153.7620715,417.3236698,173.674914,RAB2B
14,21429508,21429806,-,8.973407295,1.717509232,2.914185967,RN7SL650P
14,21419620,21419960,+,0,0.506460764,0,EIF4EBP1P1
14,21397292,21397401,-,0,0,0.71030776,SNORD8
14,21392150,21392253,-,6.095291572,0.65807912,3.317340381,SNORD9
14,21385194,21456126,-,4667.531845,2696.397109,4078.40326,CHD8
14,21351472,21384266,-,1825.853013,3365.113952,1988.861728,SUPT16H
14,21287939,21351301,+,1695.272888,83.05956535,217.8907713,RPGRIP1
14,21209136,21269494,-,13267.31718,7535.858008,13411.08382,HNRNPC
14,21200079,21206900,-,797.7026598,280.1747107,367.2291119,LINC00641
14,21162513,21163743,+,0,0,0,SMARCE1P3
14,21148370,21159060,-,0,0,0,OR5AU1
14,21113639,21113745,-,0,0,0,RNU6-252P
14,21110295,21113472,-,0,0,0,CKAP2P1
14,21098937,21103724,+,9.408510972,1.412133425,7.285464917,TMEM253
14,21090046,21104722,-,83.65607721,158.5970679,144.2522053,ZNF219
14,21070270,21090240,+,9949.295791,461.3857563,6031.337601,ARHGEF40
14,21057822,21058455,+,0,0,0,RNASE8
14,21042226,21044234,+,0.853830362,0.572503077,3.317340381,RNASE7
14,21032820,21034785,-,0,0,0,RNASE13
14,21024109,21036276,+,0,0,0,TPPP2
14,21023314,21023386,-,0,0,0,MIR6717
14,21016763,21070872,-,71.15494453,3.948474719,16.02802282,NDRG2
14,20999255,21001871,+,0,0,0,SLC39A2
14,20989770,20997035,+,313.111877,615.9620561,225.4564231,METTL17
14,20963579,20963867,+,0,0,0,RN7SL189P
14,20955452,20956436,+,160.3896164,1.31615824,29.85606343,RNASE2
14,20891399,20892348,+,36.24629094,1.145006155,9.94430864,RNASE3
14,20801228,20803278,-,6.102502059,7573.658936,1013.797339,RNASE1
14,20781051,20782467,+,1203.913258,478.7132312,6314.292977,RNASE6
14,20768427,20770948,+,0,0,0,EDDM3B
14,20745892,20748380,+,0,1.145006155,2.914185967,EDDM3A
14,20734578,20735011,+,0,0,1.65867019,EDDM3DP
14,20720742,20723127,-,0.42855288,1.012921529,27.23634642,RANBP20P
14,20684177,20698971,+,0.853830362,60.72173729,9.078782138,ANG
14,20684100,20701215,+,0,9.884933977,0.829335095,RNASE4
14,20640696,20641691,-,0,0,0,OR6S1
14,20590193,20590823,-,0,0,0,RNASE12
14,20583559,20609884,-,0,0,0,RNASE11
14,20556093,20560931,-,0,0,0,RNASE9
14,20528115,20528959,-,0,0,0,SETP1
14,20524287,20525422,-,0,0,0,PTCD2P1
14,20505537,20511169,+,0,0,0,RNASE10
14,20468954,20477094,+,104.5636638,1381.996534,1086.991366,PNP
14,20455191,20457772,+,294.362162,2733.184245,562.8844926,APEX1
14,20446411,20455105,-,1119.031012,569.068059,442.8649408,OSGEP
14,20425852,20436158,-,0,0,0,KLHL33
14,20414987,20415098,+,0,0,0,RNA5SP382
14,20365667,20413429,-,4910.864441,1244.374098,1543.061469,TEP1
14,20344233,20346888,-,0,0,0,AL355075.1
14,20343582,20357905,+,48.51369613,413.9317664,99.86660352,PARP2
14,20343075,20343407,-,0,0,0,RPPH1
14,20326450,20326526,-,0,0,0,SNORD126
14,20311368,20333312,-,75.54951333,858.5771225,150.800657,CCNB1IP1
14,20305730,20306811,+,0,0,0,AL356019.1
14,20256558,20305994,-,100.2989605,190.6435248,93.05031656,TTC5
14,20239286,20244349,+,0,0,0,OR11H4
14,20229402,20230346,+,0.99559936,0.506460764,0,OR11H7
14,20223710,20224702,+,0,0,0,OR11H6
14,20204606,20210498,+,0,0,0,OR11H5P
14,20190894,20201075,+,0,0,0,OR11G2
14,20179189,20180156,+,0,0,0,OR11G1P
14,20173632,20173813,-,0,0,0,GTF2IP22
14,20149232,20149745,+,0,0,0,PSMB7P1
14,20138820,20145471,+,0,0,0,OR4N5
14,20110739,20122199,+,0,0,0,OR4K17
14,20093353,20094263,+,0,0,0,OR4T1P
14,20090130,20090227,+,0,0,0,RNA5SP380
14,20060045,20060983,+,0,0,0,OR4L1
14,20043916,20044827,+,0,0,0,OR4U1P
14,20029399,20036038,-,0,0,0,OR4K13
14,20014143,20019307,-,0,0,0,OR4K14
14,19999913,20004760,+,0,0,0,OR4Q2
14,19975444,19976659,+,0,0,0,OR4K15
14,19954490,19957996,+,0,0,0,OR4K16P
14,19930917,19936757,+,0,0,0,OR4K1
14,19920582,19921659,+,0,0,0,OR4K5
14,19905917,19906600,+,0,0,0,OR4K4P
14,19875142,19883932,+,0,0,0,OR4K2
14,19868197,19869143,-,0,0,0,OR4K3
14,19847367,19848263,+,0,0,0,OR4K6P
14,19796345,19797293,+,0,0,0,OR4N1P
14,19773504,19783696,+,0,0,0,OR4M1
14,19759868,19760774,+,0,0,0,OR4H12P
14,19743571,19749469,+,0,0,0,OR4Q3
14,19733355,19734302,-,0,0,0,OR11K2P
14,19719015,19830253,+,0,0,0,OR4N2
14,19712904,19714332,-,0,0,0,OR11H2
14,19688261,19691194,+,0,0,0,ARHGAP42P4
14,19612191,19619490,+,0,0,0,NF1P11
14,19492281,19501740,+,0,0,0,NF1P4
14,19485336,19489148,+,0,0,0,MED15P6
14,19422815,19422921,-,0,0,0,RNU6-1268P
14,19402486,19434341,-,0,0,0,POTEG
14,19371822,19373490,+,0,0,0,GRAMD4P3
14,19344578,19384587,-,0,0,0,LINC01297
14,19301704,19316914,+,0,0,0,BMS1P17
14,19244962,19247673,+,0,10.59100069,1.65867019,AL589743.1
14,19180291,19181269,+,0,0,0,OR11H13P
14,19062316,19131167,+,0,13.74007386,0,DUXAP9
14,19026521,19028189,-,0,0,0,GRAMD4P4
14,18978847,18978953,+,0,0,0,RNU6-1239P
14,18967434,18999012,+,0,0,0,POTEM
14,18912805,18916642,-,0,0,0,MED15P1
14,18899942,18909673,-,0,0,0,NF1P7
14,18709478,18712643,-,0,0,0,NF1P10
14,18623852,18626787,-,0,0,0,ARHGAP42P5
14,18601045,18602129,+,0,0,0,OR11H12
14,18418775,18419273,+,0,7.060667126,1.513130356,BNIP3P6
14,18343038,18343144,+,0,0,0,RNU6-458P
15,101976558,101979093,-,0,0,0,DDX11L9
15,101973524,101973591,+,1.015881929,0,0,MIR6859-3
15,101961603,101976543,+,533.8299177,216.7624808,447.4938888,WASH3P
15,101960459,101960596,-,0,0,0,MIR1302-10
15,101954885,101956412,+,0,0,0,FAM138E
15,101926164,101933350,-,0,0,0,OR4G2P
15,101922042,101923113,-,0,0,0,OR4F4
15,101887354,101887767,-,0,0,0,WBP1LP5
15,101875964,101876901,+,0,0,0,OR4F28P
15,101842119,101850324,+,0,0,0,OR4F13P
15,101828741,101829679,+,0,0,0,OR4F14P
15,101812202,101820197,+,0,0,0,OR4F15
15,101803509,101806887,+,0,0,0,OR4F6
15,101773238,101773513,-,0,0,0,RN7SL209P
15,101771758,101781989,-,1.44115941,0,0,GOLGA8VP
15,101751032,101794302,+,6.402119527,0,0.71030776,DNM1P47
15,101653598,101724604,-,119.0787799,263.3514156,115.1103457,TARSL2
15,101648206,101648312,-,2.142764401,1.974237359,4.539391069,RNU6-807P
15,101621444,101652391,-,728.0879191,499.8952325,1523.722269,TM2D3
15,101562536,101562974,+,0,0,0,SNRPCP18
15,101334437,101337428,+,0,0,0,PCSK6-AS1
15,101297142,101525202,-,19.17419964,3.530333563,4.26184656,PCSK6
15,101281510,101295282,-,265.3319297,845.4917689,313.9560299,SNRPA1
15,101175723,101251932,-,4287.490492,641.1085751,4795.21552,CHSY1
15,100919215,101078254,+,2306.425358,310.9669093,2066.285274,LRRK1
15,100877714,100916626,+,0,333.6461137,71.164355,ALDH1A3
15,100602534,100651705,+,806.4589222,310.6693536,393.4138927,ASB7
15,100560686,100560792,-,3.698859443,1.31615824,0.829335095,RNU6-181P
15,100553529,100558954,-,65.13473849,23.03276919,20.33267286,PRKXP1
15,100551820,100551922,-,12.40188936,3.290395599,4.146675476,RNU6-322P
15,100400395,100544995,-,11.83484288,0.506460764,4.146675476,CERS3
15,100372939,100437914,+,0,0.572503077,0,CERS3-AS1
15,100344047,100349822,-,13.2622115,4.606553839,37.82825891,SPATA41
15,100074081,100074190,-,0,0,0,RNA5SP402
15,99971589,100342005,-,16.95378934,3.435018465,13.61817321,ADAMTS17
15,99791209,99791410,+,0,0,0,RN7SL484P
15,99790156,99806927,-,2.294989772,0,1.513130356,DNM1P46
15,99715697,99733561,-,78.09424026,143.6982724,56.8246208,LYSMD4
15,99565417,99716466,+,1397.243132,855.4270424,889.7206496,MEF2A
15,99551382,99552117,-,0,0,0,RPL7P5
15,99284625,99285576,-,0.853830362,0,0,HNRNPA1P62
15,99257632,99260015,+,7.857278718,5.152527697,4.37127895,HSP90B2P
15,99251362,99390729,+,227.2109509,165.9190663,102.8375518,LRRC28
15,99136323,99251223,-,7.700879762,86.6047907,20.73337738,TTC23
15,99098217,99135593,+,36.13476407,26.33514156,51.4187759,SYNM
15,98968230,99007795,-,9.553584882,0,0.829335095,PGPEP1L
15,98784426,98784502,+,0,0,0,MIR4714
15,98648539,98964530,+,9200.617609,967.3400598,3570.006802,IGF1R
15,98437162,98547728,-,14.76190043,0.65807912,16.94389405,FAM169B
15,98085627,98103712,-,0,0,0,LINC01582
15,98074667,98074763,-,0,0,0,RNU6-1186P
15,97960698,97973838,+,597.5666481,652.0810052,415.9725989,ARRDC4
15,97572185,97874550,-,0,0,0,LINC00923
15,97472126,97472252,-,0,0,0,RNA5SP401
15,97353497,97353815,+,0,0,0,RN7SL677P
15,96842069,96842384,+,0,0,0,RN7SKP181
15,96783389,96785615,+,0,0,0,SPATA8
15,96772005,96783312,-,0,0,0,SPATA8-AS1
15,96756987,96758596,+,0,0,0,FAM149B1P1
15,96486582,96486891,+,0,0,0,RN7SKP254
15,96441566,96442313,-,0,0,0,PGAM1P12
15,96333261,96333307,+,0,0,0,MIR1469
15,96325938,96340263,+,0,305.3487116,80.48349673,NR2F2
15,96110040,96327361,-,0,5.725030774,1.513130356,NR2F2-AS1
15,95745804,95745994,+,0,0,0,RNU2-3P
15,95326528,95507847,+,0,0,0,LINC00924
15,95209099,95327129,-,0,0,0,LINC01197
15,94231538,94483952,+,8278.098896,1306.929485,1048.599337,MCTP2
15,93905405,94107938,-,0.853830362,0.706066713,6.052521426,LINC01581
15,93900701,93984150,+,0,1.717509232,10.19965088,LINC01580
15,93825058,93825159,-,0,1.974237359,19.67069463,AC103996.1
15,93718542,94070820,-,47.26093904,97.89802624,852.3993952,LINC01579
15,93035273,93089204,-,4.340514914,2.025843057,184.6019035,RGMA
15,92904399,92904475,+,0,0,0,MIR3175
15,92900189,93028005,+,11583.15435,6029.978975,15638.36701,CHD2
15,92882707,92899701,+,1338.4028,545.5954328,730.8419621,LINC01578
15,92795647,92796439,+,10.10097897,4.007521542,18.46800176,ASB9P1
15,92711808,92712110,+,1.849429722,5.064607643,3.317340381,HMGN1P38
15,92617443,92809884,-,88.85805631,585.0981452,113.5240901,FAM174B
15,92567818,92572042,-,0,1.974237359,1.457092983,LINC00930
15,92471654,92501117,+,0,0,0,C15orf32
15,92420860,92422735,+,0,0,0,ENO1P2
15,92393828,92468728,+,0,0,0,ST8SIA2
15,92285841,92286678,+,0,0,0,NPM1P5
15,92281484,92282084,+,0,0,0,DUXAP6
15,91853695,92172435,+,4925.12784,572.5030774,2101.090354,SLCO3A1
15,91408708,91605211,+,9.10537961,0.706066713,9.078782138,CRAT37
15,91099950,91301309,+,0.42855288,0,0,SV2B
15,91031712,91032435,-,0.42855288,0.65807912,2.84123104,AC068831.3
15,91022766,91023200,+,2.84830448,3.290395599,4.539391069,AC068831.6
15,90998416,91022603,-,372.0581855,218.1746142,236.367322,VPS33B
15,90966345,90988624,+,1.85270512,1.145006155,1.65867019,PRC1-AS1
15,90966038,90995629,-,39.47385401,220.4136848,261.7715517,PRC1
15,90954870,90963125,+,26.2073707,146.7516437,45.39391069,RCCD1
15,90930180,90954093,+,568.521653,1112.945983,1070.854104,UNC45A
15,90929964,90935196,-,30.58517535,35.76698435,43.88078034,HDDC3
15,90902218,90922584,+,14994.84662,4625.50616,41430.98189,MAN2A2
15,90883695,90895776,+,5717.672679,492.7863237,8773.535972,FES
15,90868592,90883458,+,10669.95881,5745.970907,22995.80352,FURIN
15,90855935,90856207,-,0,0,1.513130356,RN7SL363P
15,90717327,90816165,+,51.56604183,133.4466087,1419.208566,BLM
15,90660234,90664967,+,0,0,0,LINC01585
15,90634725,90635033,+,2.571317281,0.65807912,0.829335095,HSPE1P3
15,90620007,90717141,-,2.136213604,1.987054686,9.122686047,CRTC3-AS1
15,90529925,90645345,+,706.2208196,545.4465113,448.6702865,CRTC3
15,90388218,90502243,+,44777.26865,15825.13007,28250.55455,IQGAP1
15,90385814,90386063,+,0,0,0,NDUFA3P4
15,90352245,90369146,+,6.415221121,59.8851999,9.078782138,ZNF774
15,90348844,90349197,-,0,1.31615824,1.694389405,GABARAPL3
15,90293939,90294207,+,0,0,0,RN7SL736P
15,90291962,90295683,+,1.174658097,0.993527343,0,GOLGA2P8
15,90265659,90278141,+,90.76704173,262.5735688,167.9574696,NGRN
15,90249530,90265482,+,1.285658641,0.65807912,2.541584107,TTLL13P
15,90233808,90245811,+,22.11084488,82.46276947,45.39391069,GDPGP1
15,90229975,90234047,-,1240.26358,1576.727893,2277.261186,CIB1
15,90206572,90206967,+,18.49429722,8.103372229,7.565651782,RPS12P26
15,90166233,90166526,+,0,0,0,RN7SL346P
15,90160604,90229679,+,5453.797284,7814.092553,1986.740158,SEMA4B
15,90083045,90102504,-,738.3507765,427.2167575,706.6318764,IDH2
15,90006755,90006841,+,3.476198666,0.706066713,7.565651782,MIR3174
15,90001392,90082206,+,2385.205793,806.2855368,3634.539116,ZNF710
15,89897576,89897637,+,0,0,0,RNU7-111P
15,89895006,89912956,-,96.15253996,386.9505224,90.33976497,ARPIN
15,89886485,89886591,-,0,0,0,RNU6-1111P
15,89883931,89884030,-,0,0,0,MIR5009
15,89850637,89850721,-,1.849429722,0,0,MIR5094
15,89834308,89912882,-,0,0,0,C15orf38-AP3S2
15,89830599,89894638,-,475.6590055,237.9444822,274.1787954,AP3S2
15,89784889,89815401,-,36982.52779,877.6409238,14980.27982,ANPEP
15,89760591,89778754,+,0,1.519382293,0.71030776,MESP2
15,89752296,89753493,+,0,0,0,MRPL15P1
15,89748661,89751310,-,0.42855288,12.00313411,1.513130356,MESP1
15,89714232,89714338,+,0,0,0,RNU6-132P
15,89690797,89743638,+,0,1.717509232,0,WDR93
15,89687937,89688243,-,2.845029081,1.012921529,0,RPL36AP43
15,89677764,89690783,-,15.19045331,139.1182478,23.31348773,PEX11A
15,89664365,89679427,-,3.736149182,1.145006155,2.914185967,PLIN1
15,89608789,89655451,-,2.139489002,2.862515387,0.829335095,KIF7
15,89575482,89631056,+,3.705410241,34.35018465,17.79108875,TICRR
15,89505277,89524034,-,0,0,0,LINC00928
15,89471398,89496613,-,0,2.118200138,10.59191249,RHCG
15,89368017,89368106,+,0,0,0,MIR9-3
15,89326739,89326810,-,0,0,0,MIR6766
15,89305198,89334861,-,1692.97242,1515.415646,1807.121172,POLG
15,89243949,89317261,+,117.3679028,115.4730543,98.73277864,FANCI
15,89209869,89221751,-,14.79543777,0,3.388778809,RLBP1
15,89135547,89136495,-,3.634974835,0.993527343,4.146675476,HMGB1P8
15,89120779,89120840,+,0.85710576,0,1.457092983,RNU7-195P
15,89087459,89202360,+,15958.98401,4540.008962,15582.21641,ABHD2
15,88960070,88961046,+,0,0,0,KRT18P47
15,88898683,88913411,-,188.0467052,2018.073348,343.4805909,MFGE8
15,88877288,88895626,-,318.0278151,163.2036217,59.0120839,HAPLN3
15,88803442,88875354,+,0,0,0.847194702,ACAN
15,88636153,88656483,+,5822.649281,2354.02642,11988.53181,ISG20
15,88621296,88632282,+,107.2874518,618.5144403,402.4926748,AEN
15,88611825,88611934,+,0,0,0,MIR7-2
15,88608107,88608197,+,0,0,0,MIR1179
15,88585566,88605110,-,0,0,0,LINC01586
15,88494440,88546675,-,30.30293691,50.67209222,27.70200264,DET1
15,88467453,88480773,+,149.5151403,162.3953439,114.4482431,MRPS11
15,88459476,88467419,-,20.11250678,70.904507,23.44015608,MRPL46
15,88252730,88271066,+,0,0,0,NTRK3-AS1
15,88143935,88144165,-,0,0,0,MED28P6
15,87859751,88256768,-,3.206421955,1.717509232,8.471947024,NTRK3
15,87576929,87579866,+,0,0,0,LINC00052
15,87474183,87474289,-,0,0,0,RNU6-185P
15,86295649,86317173,-,0,0,0,AGBL1-AS1
15,86138269,86138379,-,0,0,0,RNA5SP400
15,86079973,87029052,+,0,0,0,AGBL1
15,86078809,86116717,-,0,0,0,LINC01584
15,85825635,85825730,+,0,0,0,MIR548AP
15,85821855,85821957,+,0,0,0,RNU6-231P
15,85770496,85770578,-,0,0,0,MIR1276
15,85759323,85795030,-,35.22948132,48.69785486,46.59570863,KLHL25
15,85651522,85651628,-,0,0,0,RNU6-1280P
15,85389823,85389884,-,0,0,0,RNU7-79P
15,85380596,85380662,+,0,0,0,MIR7706
15,85380571,85749358,+,13726.57949,5120.639926,9454.038467,AKAP13
15,85255369,85330334,-,38.69947153,0.706066713,13.11383685,ADAMTS7P4
15,85240472,85247170,+,0.42855288,0.506460764,0.829335095,GOLGA6L3
15,85210053,85210299,-,0,0,0,RN7SL428P
15,85191438,85213905,+,0.587329049,5.961164058,2.541584107,CSPG4P12
15,85181210,85182083,-,0,0.706066713,0,NIFKP8
15,84980440,85139145,+,193.7643347,504.7118903,332.8886784,PDE8A
15,84939617,84939723,-,0,0,0,RNU6-796P
15,84938416,84938522,-,0,0,0,RNU6-339P
15,84884654,84945796,+,0.853830362,0,1.42061552,SLC28A1
15,84816680,84873482,+,111.3993653,19.87054686,90.33976497,ALPK3
15,84748635,84806432,+,6805.88387,1554.834546,7100.414108,ZNF592
15,84669538,84716716,-,1334.748424,1681.392151,1205.853228,SEC11A
15,84655129,84658563,-,24.38165859,28.3618028,19.90404228,NMB
15,84639281,84654343,-,119.2389629,100.0280262,142.7951124,WDR73
15,84633874,84634635,+,0,0,0,EGLN1P1
15,84631451,84647478,+,65.72885599,27.81876561,46.62697547,SCAND2P
15,84600986,84627796,+,62.02678017,78.3734051,48.4201714,ZSCAN2
15,84570649,84580175,+,1.44115941,2.632316479,0,LINC00933
15,84526781,84571216,-,38.29824644,51.33017134,31.9638492,UBE2Q2P1
15,84507885,84516814,-,23.70020603,34.43933197,14.57092983,GOLGA6L5P
15,84491480,84500599,-,0,0,0,UBE2Q2P12
15,84412773,84421837,-,0,0,0,UBE2Q2P11
15,84401807,84408005,-,0,0,0,CSPG4P5
15,84398316,84411701,-,0,1.145006155,0,DNM1P51
15,84394072,84394336,+,0,0,0,RN7SL417P
15,84255913,84256014,+,0,0,0,UBE2Q2P8
15,84235773,84245368,+,4.44430497,1.974237359,2.488005285,GOLGA6L4
15,84205454,84205700,-,0,0,0,RN7SL331P
15,84199311,84230136,-,1.285658641,59.30960386,9.078782138,GOLGA2P7
15,84186752,84197384,+,0,0,0,CSPG4P11
15,84172490,84182234,+,0,0.506460764,0,UBE2Q2L
15,84166547,84169896,-,0,0,0,DNM1P41
15,83824863,83824953,-,0,0,0,RNU6-1339P
15,83739784,83740199,+,0,0,0,TUBAP4
15,83717427,83717522,+,0,0,0,RNU6-401P
15,83654086,84039842,+,0,0,0,ADAMTSL3
15,83447228,83618743,+,0,0,0,SH3GL3
15,83255903,83284714,-,0,0,0,BNC1
15,83107407,83144854,+,791.8946105,50.1307366,862.4843031,TM6SF1
